"PG.ProteinGroups","PG.Genes","PG.ProteinDescriptions","PG.ProteinNames","PG.CV","PG.Qvalue","PG.MolecularWeight","Control_detected_n","Control_total_n","Control_detection_rate","Short_detected_n","Short_total_n","Short_detection_rate","Long_detected_n","Long_total_n","Long_detection_rate","In_detection_analysis_universe","Contrast","Abundance_log2FC","Abundance_FDR","Detection_logOR","Detection_FDR","Detection_model_status","Detection_analysis_status","Detection_rate_difference","Abundance_evidence","Detection_evidence","Evidence","Plotted_jointly","Abundance_status","Rank","Detection_status"
"Q8WZA1","POMGNT1","Protein O-linked-mannose beta-1,2-N-acetylglucosaminyltransferase 1","PMGT1_HUMAN",0.614857361250185,0.0073810825587752,"75251.95",86,153,0.562091503267974,121,186,0.650537634408602,98,176,0.556818181818182,TRUE,"High_vs_Low",,,-0.373921165374565,0.713444076735785,"ok","ok",-0.0937194525904204,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",70,"Not significant"
"Q01105","SET","Protein SET","SET_HUMAN",0.798829200897076,0.0073810825587752,"33488.88",96,153,0.627450980392157,126,186,0.67741935483871,103,176,0.585227272727273,TRUE,"High_vs_Low",,,-0.393534091681513,0.703278171936273,"ok","ok",-0.0921920821114369,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",71,"Not significant"
"P26373","RPL13","Large ribosomal subunit protein eL13","RL13_HUMAN",1.10427720930284,0.0016233766233766,"24261.47",118,153,0.77124183006536,145,186,0.779569892473118,121,176,0.6875,TRUE,"High_vs_Low",,,-0.451452484235932,0.650044822108072,"ok","ok",-0.0920698924731183,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",72,"Not significant"
"Q9Y3D6","FIS1","Mitochondrial fission 1 protein","FIS1_HUMAN",0.645258551039538,0.0072727272727272,"16937.69",88,153,0.57516339869281,128,186,0.688172043010753,105,176,0.596590909090909,TRUE,"High_vs_Low",,,-0.222928216609481,1,"ok","ok",-0.0915811339198437,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",73,"Not significant"
"P51858","HDGF","Hepatoma-derived growth factor","HDGF_HUMAN",1.92487161702716,0.0016233766233766,"26788.28",120,153,0.784313725490196,147,186,0.790322580645161,123,176,0.698863636363636,TRUE,"High_vs_Low",,,-0.547528251602063,0.546261568332222,"ok","ok",-0.0914589442815249,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",74,"Not significant"
"P48729","CSNK1A1","Casein kinase I isoform alpha","KC1A_HUMAN",1.35214890700326,0.0073810825587752,"38914.85",84,153,0.549019607843137,114,186,0.612903225806452,92,176,0.522727272727273,TRUE,"High_vs_Low",,,-0.36102352396083,0.724696928727982,"ok","ok",-0.0901759530791789,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",75,"Not significant"
"Q969T9","WBP2","WW domain-binding protein 2","WBP2_HUMAN",1.07717729215567,0.0073810825587752,"28086.94",107,153,0.699346405228758,133,186,0.71505376344086,110,176,0.625,TRUE,"High_vs_Low",,,-0.369195261765253,0.757526918183941,"ok","ok",-0.0900537634408602,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",76,"Not significant"
"Q5VVQ6","YOD1","Ubiquitin thioesterase OTU1","OTU1_HUMAN",0.838665065164832,0.0073810825587752,"38322.39",112,153,0.73202614379085,128,186,0.688172043010753,106,176,0.602272727272727,TRUE,"High_vs_Low",,,-0.325828301225341,0.850290797407688,"ok","ok",-0.0858993157380255,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",77,"Not significant"
"Q6UWH4","GASK1B","Golgi-associated kinase 1B","GAK1B_HUMAN",0.568099699256068,0.0073810825587752,"57552.18",92,153,0.601307189542484,111,186,0.596774193548387,90,176,0.511363636363636,TRUE,"High_vs_Low",,,-0.399129602478389,0.650850485248536,"ok","ok",-0.0854105571847508,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",78,"Not significant"
"Q05516","ZBTB16","Zinc finger and BTB domain-containing protein 16","ZBT16_HUMAN",0.71318937019846,0.0072727272727272,"74274.04",72,153,0.470588235294118,112,186,0.602150537634409,91,176,0.517045454545455,TRUE,"High_vs_Low",,,-0.260131627085858,0.961318282067914,"ok","ok",-0.085105083088954,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",79,"Not significant"
"Q9NR46","SH3GLB2","Endophilin-B2","SHLB2_HUMAN",0.766389326404687,0.0073810825587752,"43973.93",94,153,0.61437908496732,112,186,0.602150537634409,91,176,0.517045454545455,TRUE,"High_vs_Low",,,-0.307725579157532,0.857783835978054,"ok","ok",-0.085105083088954,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",80,"Not significant"
"Q93050","ATP6V0A1","V-type proton ATPase 116 kDa subunit a 1","VPP1_HUMAN",0.877408526690173,0.0073810825587752,"96412.72",94,153,0.61437908496732,135,186,0.725806451612903,113,176,0.642045454545455,TRUE,"High_vs_Low",,,-0.326910832589778,0.857783835978054,"ok","ok",-0.0837609970674487,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",81,"Not significant"
"Q9P2T1","GMPR2","GMP reductase 2","GMPR2_HUMAN",0.762287358641207,0.0073810825587752,"37874.38",114,153,0.745098039215686,135,186,0.725806451612903,113,176,0.642045454545455,TRUE,"High_vs_Low",,,-0.410064277208287,0.703278171936273,"ok","ok",-0.0837609970674487,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",82,"Not significant"
"P63098","PPP3R1","Calcineurin subunit B type 1","CANB1_HUMAN",0.780060530419361,0.0072727272727272,"19299.9",105,153,0.686274509803922,137,186,0.736559139784946,115,176,0.653409090909091,TRUE,"High_vs_Low",,,-0.364569107066045,0.786729744824838,"ok","ok",-0.0831500488758553,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",83,"Not significant"
"P68400;Q8NEV1","CSNK2A1;CSNK2A3","Casein kinase II subunit alpha;Casein kinase II subunit alpha 3","CSK21_HUMAN;CSK23_HUMAN",0.754172192563214,0.0073810825587752,"45143.57;45219.7",98,153,0.640522875816993,119,186,0.639784946236559,98,176,0.556818181818182,TRUE,"High_vs_Low",,,-0.269578076315005,0.946901101581372,"ok","ok",-0.0829667644183774,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",84,"Not significant"
"Q15223","NECTIN1","Nectin-1","NECT1_HUMAN",0.644498106087485,0.0073810825587752,"57158.17",103,153,0.673202614379085,158,186,0.849462365591398,135,176,0.767045454545455,TRUE,"High_vs_Low",,,-0.488609934363819,0.703278171936273,"ok","ok",-0.0824169110459433,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",85,"Not significant"
"Q7Z4W1","DCXR","L-xylulose reductase","DCXR_HUMAN",0.776808565148058,0.0073810825587752,"25913.05",90,153,0.588235294117647,121,186,0.650537634408602,100,176,0.568181818181818,TRUE,"High_vs_Low",,,-0.285764031564177,0.916919167743031,"ok","ok",-0.0823558162267839,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",86,"Not significant"
"P48357","LEPR","Leptin receptor","LEPR_HUMAN",0.573685787743085,0.0073810825587752,"132493.78",79,153,0.516339869281046,123,186,0.661290322580645,102,176,0.579545454545455,TRUE,"High_vs_Low",,,-0.253300250510445,1,"ok","ok",-0.0817448680351905,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",87,"Not significant"
"P63244","RACK1","Small ribosomal subunit protein RACK1","RACK1_HUMAN",2.02610568377382,0.0072727272727272,"35076.72",95,153,0.620915032679739,125,186,0.672043010752688,104,176,0.590909090909091,TRUE,"High_vs_Low",,,-0.356597948246078,0.757526918183941,"ok","ok",-0.0811339198435972,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",88,"Not significant"
"Q13283","G3BP1","Ras GTPase-activating protein-binding protein 1","G3BP1_HUMAN",4.15623437081367,0.0073810825587752,"52164.24",91,153,0.594771241830065,125,186,0.672043010752688,104,176,0.590909090909091,TRUE,"High_vs_Low",,,-0.358704552839081,0.757526918183941,"ok","ok",-0.0811339198435972,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",89,"Not significant"
"Q9Y2Y8","PRG3","Proteoglycan 3","PRG3_HUMAN",1.33890424690878,0.0073810825587752,"25405.52",108,153,0.705882352941177,126,186,0.67741935483871,105,176,0.596590909090909,TRUE,"High_vs_Low",,,-0.43988408582538,0.619332050415752,"ok","ok",-0.0808284457478006,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",90,"Not significant"
"Q16820","MEP1B","Meprin A subunit beta","MEP1B_HUMAN",0.683406092776671,0.0040983606557377,"79571.18",94,153,0.61437908496732,127,186,0.682795698924731,106,176,0.602272727272727,TRUE,"High_vs_Low",,,-0.334895575568172,0.821866893807894,"ok","ok",-0.0805229716520038,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",91,"Not significant"
"P53618","COPB1","Coatomer subunit beta","COPB_HUMAN",1.62990571826704,0.0072727272727272,"107142.22",105,153,0.686274509803922,128,186,0.688172043010753,107,176,0.607954545454545,TRUE,"High_vs_Low",,,-0.363443209011527,0.757526918183941,"ok","ok",-0.0802174975562073,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",92,"Not significant"
"P08631","HCK","Tyrosine-protein kinase HCK","HCK_HUMAN",0.920847129090739,0.0072727272727272,"59599.83",100,153,0.65359477124183,147,186,0.790322580645161,125,176,0.710227272727273,TRUE,"High_vs_Low",,,-0.347672214185649,0.872037353846486,"ok","ok",-0.0800953079178885,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",93,"Not significant"
"P54709","ATP1B3","Sodium/potassium-transporting ATPase subunit beta-3","AT1B3_HUMAN",0.686399762337723,0.0072727272727272,"31512.58",106,153,0.69281045751634,130,186,0.698924731182796,109,176,0.619318181818182,TRUE,"High_vs_Low",,,-0.284643058959296,0.937155942031063,"ok","ok",-0.079606549364614,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",94,"Not significant"
"Q8TDW7","FAT3","Protocadherin Fat 3","FAT3_HUMAN",0.586765313786301,0.0073810825587752,"501978.29",92,153,0.601307189542484,112,186,0.602150537634409,92,176,0.522727272727273,TRUE,"High_vs_Low",,,-0.31556138192378,0.846074738012908,"ok","ok",-0.0794232649071359,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",95,"Not significant"
"Q96FW1","OTUB1","Ubiquitin thioesterase OTUB1","OTUB1_HUMAN",1.404719307834,0.0072727272727272,"31284.06",89,153,0.581699346405229,131,186,0.704301075268817,110,176,0.625,TRUE,"High_vs_Low",,,-0.395419229359715,0.70602995743651,"ok","ok",-0.0793010752688172,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",96,"Not significant"
"Q9H4L5","OSBPL3","Oxysterol-binding protein-related protein 3","OSBL3_HUMAN",1.11552867469719,0.0073810825587752,"101223.62",105,153,0.686274509803922,133,186,0.71505376344086,112,176,0.636363636363636,TRUE,"High_vs_Low",,,-0.411380754976982,0.696105989126434,"ok","ok",-0.0786901270772239,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",97,"Not significant"
"Q9NX62","BPNT2","Golgi-resident adenosine 3',5'-bisphosphate 3'-phosphatase","IMPA3_HUMAN",0.667906058824655,0.0016233766233766,"38681.41",86,153,0.562091503267974,115,186,0.618279569892473,95,176,0.539772727272727,TRUE,"High_vs_Low",,,-0.380434027457828,0.70602995743651,"ok","ok",-0.0785068426197458,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",98,"Not significant"
"Q02878","RPL6","Large ribosomal subunit protein eL6","RL6_HUMAN",1.5350044392764,0.0073810825587752,"32727.92",101,153,0.660130718954248,134,186,0.720430107526882,113,176,0.642045454545455,TRUE,"High_vs_Low",,,-0.365378000438785,0.767127586166205,"ok","ok",-0.0783846529814272,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",99,"Not significant"
"Q8N6C8","LILRA3","Leukocyte immunoglobulin-like receptor subfamily A member 3","LIRA3_HUMAN",0.64325244150554,0.0073810825587752,"47471.78",103,153,0.673202614379085,134,186,0.720430107526882,113,176,0.642045454545455,TRUE,"High_vs_Low",,,-0.336680863958281,0.846074738012908,"ok","ok",-0.0783846529814272,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",100,"Not significant"
"Q93033","CD101","Immunoglobulin superfamily member 2","IGSF2_HUMAN",0.730508930504344,0.0073810825587752,"115108.5",87,153,0.568627450980392,116,186,0.623655913978495,96,176,0.545454545454545,TRUE,"High_vs_Low",,,-0.302702158252922,0.868955588275247,"ok","ok",-0.0782013685239492,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",101,"Not significant"
"P61952","GNG11","Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-11","GBG11_HUMAN",1.33764298552236,0.0073810825587752,"8480.77",97,153,0.633986928104575,136,186,0.731182795698925,115,176,0.653409090909091,TRUE,"High_vs_Low",,,-0.353085730094584,0.806389397491397,"ok","ok",-0.0777737047898338,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",102,"Not significant"
"Q8N9N7","LRRC57","Leucine-rich repeat-containing protein 57","LRC57_HUMAN",0.584117632979079,0.0072727272727272,"26754.18",98,153,0.640522875816993,136,186,0.731182795698925,115,176,0.653409090909091,TRUE,"High_vs_Low",,,-0.359408254237403,0.799882649970083,"ok","ok",-0.0777737047898338,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",103,"Not significant"
"Q53RT3","ASPRV1","Retroviral-like aspartic protease 1","APRV1_HUMAN",2.3482094047357,0.0016233766233766,"36991.15",116,153,0.758169934640523,137,186,0.736559139784946,116,176,0.659090909090909,TRUE,"High_vs_Low",,,-0.514759460021936,0.57522778282463,"ok","ok",-0.0774682306940372,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",104,"Not significant"
"Q8N386","LRRC25","Leucine-rich repeat-containing protein 25","LRC25_HUMAN",0.516800342697218,0.0072727272727272,"33178.52",100,153,0.65359477124183,138,186,0.741935483870968,117,176,0.664772727272727,TRUE,"High_vs_Low",,,-0.317660910353774,0.889803850103268,"ok","ok",-0.0771627565982405,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",105,"Not significant"
"Q9H4A4","RNPEP","Aminopeptidase B","AMPB_HUMAN",0.782603688760504,0.0073810825587752,"72595.78",95,153,0.620915032679739,140,186,0.752688172043011,119,176,0.676136363636364,TRUE,"High_vs_Low",,,-0.392891941067843,0.735094087981216,"ok","ok",-0.0765518084066471,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",106,"Not significant"
"O00233","PSMD9","26S proteasome non-ATPase regulatory subunit 9","PSMD9_HUMAN",0.875342235609883,0.0016233766233766,"24681.81",120,153,0.784313725490196,141,186,0.758064516129032,120,176,0.681818181818182,TRUE,"High_vs_Low",,,-0.347368392623651,0.847938324485075,"ok","ok",-0.0762463343108505,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",107,"Not significant"
"P30825","SLC7A1","High affinity cationic amino acid transporter 1","CTR1_HUMAN",1.08144866236341,0.0016233766233766,"67638.36",115,153,0.751633986928105,141,186,0.758064516129032,120,176,0.681818181818182,TRUE,"High_vs_Low",,,-0.416911984066199,0.70602995743651,"ok","ok",-0.0762463343108505,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",108,"Not significant"
"Q9NPA0","EMC7","Endoplasmic reticulum membrane protein complex subunit 7","EMC7_HUMAN",0.542277859030562,0.0072727272727272,"26470.58",95,153,0.620915032679739,106,186,0.56989247311828,87,176,0.494318181818182,TRUE,"High_vs_Low",,,-0.611269728395954,0.500733797285339,"ok","ok",-0.0755742913000978,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",109,"Not significant"
"Q9UP79","ADAMTS8","A disintegrin and metalloproteinase with thrombospondin motifs 8","ATS8_HUMAN",0.789736664907342,0.0072727272727272,"96460.24",100,153,0.65359477124183,125,186,0.672043010752688,105,176,0.596590909090909,TRUE,"High_vs_Low",,,-0.387801811646522,0.70602995743651,"ok","ok",-0.0754521016617791,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",110,"Not significant"
"P35637","FUS","RNA-binding protein FUS","FUS_HUMAN",1.33198514841624,0.0040983606557377,"53425.83",112,153,0.73202614379085,126,186,0.67741935483871,106,176,0.602272727272727,TRUE,"High_vs_Low",,,-0.352862292435549,0.771186435005632,"ok","ok",-0.0751466275659823,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",111,"Not significant"
"P42892","ECE1","Endothelin-converting enzyme 1","ECE1_HUMAN",1.05435818586226,0.0016233766233766,"87163.68",92,153,0.601307189542484,127,186,0.682795698924731,107,176,0.607954545454545,TRUE,"High_vs_Low",,,-0.245090048525282,1,"ok","ok",-0.0748411534701857,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",112,"Not significant"
"Q13094","LCP2","Lymphocyte cytosolic protein 2","LCP2_HUMAN",1.65630835550819,0.0040983606557377,"60188.18",101,153,0.660130718954248,129,186,0.693548387096774,109,176,0.619318181818182,TRUE,"High_vs_Low",,,-0.30422681670648,0.889803850103268,"ok","ok",-0.0742302052785925,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",113,"Not significant"
"Q9BT78","COPS4","COP9 signalosome complex subunit 4","CSN4_HUMAN",0.862725114227609,0.0073810825587752,"46268.81",95,153,0.620915032679739,129,186,0.693548387096774,109,176,0.619318181818182,TRUE,"High_vs_Low",,,-0.347975816978708,0.800018488498527,"ok","ok",-0.0742302052785925,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",114,"Not significant"
"P46776","RPL27A","Large ribosomal subunit protein uL15","RL27A_HUMAN",0.650799698948969,0.0073810825587752,"16561.38",102,153,0.666666666666667,111,186,0.596774193548387,92,176,0.522727272727273,TRUE,"High_vs_Low",,,-0.289806433048246,0.889803850103268,"ok","ok",-0.0740469208211144,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",115,"Not significant"
"P61970","NUTF2","Nuclear transport factor 2","NTF2_HUMAN",0.684800960537221,0.0040983606557377,"14478.48",87,153,0.568627450980392,114,186,0.612903225806452,95,176,0.539772727272727,TRUE,"High_vs_Low",,,-0.246701650345342,1,"ok","ok",-0.0731304985337243,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",116,"Not significant"
"P49588","AARS1","Alanine--tRNA ligase, cytoplasmic","SYAC_HUMAN",1.09424953552248,0.006765899864682,"106810.44",102,153,0.666666666666667,133,186,0.71505376344086,113,176,0.642045454545455,TRUE,"High_vs_Low",,,-0.306116571720435,0.894467637844682,"ok","ok",-0.0730083088954057,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",117,"Not significant"
"O60306","AQR","RNA helicase aquarius","AQR_HUMAN",0.68012769509161,0.0073810825587752,"171295.28",101,153,0.660130718954248,152,186,0.817204301075269,131,176,0.744318181818182,TRUE,"High_vs_Low",,,-0.232997226302147,1,"ok","ok",-0.0728861192570871,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",118,"Not significant"
"P23396","RPS3","Small ribosomal subunit protein uS3","RS3_HUMAN",1.62885910364102,0.0072727272727272,"26688.31",115,153,0.751633986928105,134,186,0.720430107526882,114,176,0.647727272727273,TRUE,"High_vs_Low",,,-0.339408434093599,0.841489781798913,"ok","ok",-0.072702834799609,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",119,"Not significant"
"P03956","MMP1","Interstitial collagenase","MMP1_HUMAN",1.05824800174498,0.0073810825587752,"54006.9",85,153,0.555555555555556,116,186,0.623655913978495,97,176,0.551136363636364,TRUE,"High_vs_Low",,,-0.282453967159774,0.916233309619679,"ok","ok",-0.072519550342131,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",120,"Not significant"
"P17813","ENG","Endoglin","EGLN_HUMAN",0.516126489871382,0.0073810825587752,"70578.07",105,153,0.686274509803922,154,186,0.827956989247312,133,176,0.755681818181818,TRUE,"High_vs_Low",,,-0.245260927216288,1,"ok","ok",-0.0722751710654936,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",121,"Not significant"
"P47914","RPL29","Large ribosomal subunit protein eL29","RL29_HUMAN",1.27072668549841,0.006765899864682,"17752.07",105,153,0.686274509803922,117,186,0.629032258064516,98,176,0.556818181818182,TRUE,"High_vs_Low",,,-0.405869966255454,0.665610221425546,"ok","ok",-0.0722140762463344,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",122,"Not significant"
"Q15181","PPA1","Inorganic pyrophosphatase","IPYR_HUMAN",0.808008536109804,0.0040983606557377,"32660.04",99,153,0.647058823529412,137,186,0.736559139784946,117,176,0.664772727272727,TRUE,"High_vs_Low",,,-0.335253665912323,0.857783835978054,"ok","ok",-0.071786412512219,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",123,"Not significant"
"Q76M96","CCDC80","Coiled-coil domain-containing protein 80","CCD80_HUMAN",0.618662035478344,0.0040983606557377,"108173.71",113,153,0.738562091503268,137,186,0.736559139784946,117,176,0.664772727272727,TRUE,"High_vs_Low",,,-0.50260510328289,0.582073280469572,"ok","ok",-0.071786412512219,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",124,"Not significant"
"O60763","USO1","General vesicular transport factor p115","USO1_HUMAN",1.50055998660033,0.0073810825587752,"107895.26",89,153,0.581699346405229,120,186,0.645161290322581,101,176,0.573863636363636,TRUE,"High_vs_Low",,,-0.28432507341948,0.916919167743031,"ok","ok",-0.0712976539589443,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",125,"Not significant"
"O75015","FCGR3B","Low affinity immunoglobulin gamma Fc region receptor III-B","FCG3B_HUMAN",0.857468544123195,0.0040983606557377,"26242.88",95,153,0.620915032679739,120,186,0.645161290322581,101,176,0.573863636363636,TRUE,"High_vs_Low",,,-0.264709921969045,0.955201004013053,"ok","ok",-0.0712976539589443,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",126,"Not significant"
"P12429","ANXA3","Annexin A3","ANXA3_HUMAN",1.88426244108716,0.0040983606557377,"36375.27",115,153,0.751633986928105,141,186,0.758064516129032,121,176,0.6875,TRUE,"High_vs_Low",,,-0.387395390695207,0.757526918183941,"ok","ok",-0.0705645161290323,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",127,"Not significant"
"Q8N699","MYCT1","Myc target protein 1","MYCT1_HUMAN",0.766795902926788,0.0072727272727272,"26592.51",100,153,0.65359477124183,125,186,0.672043010752688,106,176,0.602272727272727,TRUE,"High_vs_Low",,,-0.15525024585203,1,"ok","ok",-0.0697702834799608,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",128,"Not significant"
"P07686","HEXB","Beta-hexosaminidase subunit beta","HEXB_HUMAN",0.855704099604073,0.0073810825587752,"63137.41",114,153,0.745098039215686,128,186,0.688172043010753,109,176,0.619318181818182,TRUE,"High_vs_Low",,,-0.403054391014987,0.704081095082077,"ok","ok",-0.068853861192571,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",129,"Not significant"
"P43405","SYK","Tyrosine-protein kinase SYK","KSYK_HUMAN",1.66968311919518,0.0072727272727272,"72066.2",103,153,0.673202614379085,129,186,0.693548387096774,110,176,0.625,TRUE,"High_vs_Low",,,-0.271873602411145,0.955201004013053,"ok","ok",-0.0685483870967742,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",130,"Not significant"
"Q9UQP3","TNN","Tenascin-N","TENN_HUMAN",0.570002567911173,0.0040983606557377,"144033.89",102,153,0.666666666666667,130,186,0.698924731182796,111,176,0.630681818181818,TRUE,"High_vs_Low",,,-0.320852761936607,0.857783835978054,"ok","ok",-0.0682429130009775,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",131,"Not significant"
"P18621","RPL17","Large ribosomal subunit protein uL22","RL17_HUMAN",1.95264985267097,0.0073810825587752,"21397.02",88,153,0.57516339869281,114,186,0.612903225806452,96,176,0.545454545454545,TRUE,"High_vs_Low",,,-0.214968413542667,1,"ok","ok",-0.0674486803519062,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",132,"Not significant"
"P36507","MAP2K2","Dual specificity mitogen-activated protein kinase kinase 2","MP2K2_HUMAN",0.857495073734531,0.0073810825587752,"44424.12",93,153,0.607843137254902,115,186,0.618279569892473,97,176,0.551136363636364,TRUE,"High_vs_Low",,,-0.278148471732485,0.921048065776369,"ok","ok",-0.0671432062561095,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",133,"Not significant"
"P60981","DSTN","Destrin","DEST_HUMAN",1.35375887867553,0.0016233766233766,"18505.72",102,153,0.666666666666667,134,186,0.720430107526882,115,176,0.653409090909091,TRUE,"High_vs_Low",,,-0.326314857328366,0.857783835978054,"ok","ok",-0.0670210166177908,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",134,"Not significant"
"P24387","CRHBP","Corticotropin-releasing factor-binding protein","CRHBP_HUMAN",0.508964928527821,0.0040983606557377,"36144.35",101,153,0.660130718954248,135,186,0.725806451612903,116,176,0.659090909090909,TRUE,"High_vs_Low",,,-0.270670377933013,0.985210678899269,"ok","ok",-0.0667155425219942,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",135,"Not significant"
"O95497","VNN1","Pantetheinase","VNN1_HUMAN",2.7841828525678,0.0073810825587752,"57011.67",84,153,0.549019607843137,117,186,0.629032258064516,99,176,0.5625,TRUE,"High_vs_Low",,,-0.24327671244138,1,"ok","ok",-0.0665322580645161,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",136,"Not significant"
"Q8IW75","SERPINA12","Serpin A12","SPA12_HUMAN",0.880210610520896,0.0040983606557377,"47175",96,153,0.627450980392157,118,186,0.634408602150538,100,176,0.568181818181818,TRUE,"High_vs_Low",,,-0.353277872496173,0.761031700637818,"ok","ok",-0.0662267839687194,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",137,"Not significant"
"Q8NBZ7","UXS1","UDP-glucuronic acid decarboxylase 1","UXS1_HUMAN",1.64921098130497,0.006765899864682,"47576.78",100,153,0.65359477124183,137,186,0.736559139784946,118,176,0.670454545454545,TRUE,"High_vs_Low",,,-0.2368893765066,1,"ok","ok",-0.0661045943304008,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",138,"Not significant"
"Q92993","KAT5","Histone acetyltransferase KAT5","KAT5_HUMAN",0.838887836925873,0.006765899864682,"58582.05",91,153,0.594771241830065,120,186,0.645161290322581,102,176,0.579545454545455,TRUE,"High_vs_Low",,,-0.323973412791756,0.844264844598856,"ok","ok",-0.065615835777126,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",139,"Not significant"
"Q92673","SORL1","Sortilin-related receptor","SORL_HUMAN",0.82448073650327,0.0073810825587752,"248426.37",99,153,0.647058823529412,121,186,0.650537634408602,103,176,0.585227272727273,TRUE,"High_vs_Low",,,-0.310801617548457,0.857783835978054,"ok","ok",-0.0653103616813294,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",140,"Not significant"
