PG.ProteinGroups,median_positive_abundance,missing_pct
P05019,588.5797119140625,2.312138728323699
P05023,230.85498046875,1.9267822736030826
P05060,470.0910949707031,0.1926782273603083
P05062,761.7236938476562,15.414258188824661
P05067,2096.10595703125,0.0
P05089,543.377685546875,1.9267822736030826
P05090,5893.09326171875,0.0
P05091,149.7528991699219,75.14450867052022
P05106,955.7765502929688,0.0
P05107,722.133544921875,0.0
P05109,2146.84228515625,0.0
P05121,218.8763656616211,15.992292870905588
P05141,289.76318359375,18.497109826589593
P05154,2196.36572265625,0.0
P05155,18562.3671875,0.0
P05156,3693.9990234375,0.0
P05160,2452.8228759765625,0.1926782273603083
P05161,93.33687973022461,92.29287090558766
P05164,89.67851257324219,17.726396917148364
P05165,109.7132263183594,98.65125240847784
P05166,47.75358200073242,96.91714836223507
P05186,104.8770446777344,20.809248554913296
P05198,121.0584411621094,23.121387283236995
P05204;Q15651,94.73504638671876,71.29094412331408
P05362,738.6556396484375,0.0
P05386,376.737548828125,4.8169556840077075
P05387,444.0275115966797,1.348747591522158
P05388,399.02038574218756,0.1926782273603083
P05408,156.3499298095703,60.115606936416185
P05452,5710.505859375,0.0
P05455,99.00273895263672,30.63583815028902
P05543,753.1389770507812,0.0
P05546,72434.9609375,0.0
P05556,2149.46044921875,0.0
P05771,150.4415740966797,56.06936416184971
P05783,255.0346984863281,48.554913294797686
P05787,117.4632263183594,48.94026974951831
P05976,119.93313217163086,38.34296724470135
P05997,237.30033874511716,14.450867052023122
P06132,120.21778488159174,60.69364161849711
P06239,112.52684020996095,40.26974951830443
P06241,130.29334259033206,89.59537572254335
P06276,319.8216247558594,3.0828516377649327
P06280,61.1175594329834,78.03468208092485
P06307,229.288818359375,96.72447013487476
P06310,2547.670166015625,0.9633911368015413
P06312,3751.520263671875,0.0
P06315,84.63220977783203,88.0539499036609
P06331,2957.155517578125,0.3853564547206166
P06396,38223.1328125,0.0
P06454,1771.123107910156,0.9633911368015413
P06576,152.1340637207031,18.11175337186898
P06681,1341.081420898438,0.0
P06702,2478.78564453125,0.0
P06703,1035.13720703125,0.5780346820809248
P06727,64301.234375,0.0
P06729,30.84795093536377,86.51252408477842
P06730,118.6119232177734,59.73025048169557
P06732,113.6248931884766,29.28709055876686
P06733,5856.61328125,0.0
P06734,672.58154296875,5.009633911368015
P06737,81.7464828491211,36.41618497109826
P06744,154.44632720947266,12.138728323699421
P06748,126.0632247924805,42.00385356454721
P06753,873.8309326171875,1.1560693641618496
P06756,118.8819198608398,16.955684007707127
P06850,94.99475860595703,74.95183044315993
P06858,1255.032470703125,0.0
P07093,202.62996673583984,9.05587668593449
P07108,136.25425720214844,46.4354527938343
P07195,520.8894653320312,0.1926782273603083
P07203,437.4926147460938,1.1560693641618496
P07204,84.09967041015625,89.01734104046243
P07225,29698.671875,0.0
P07237,1118.556396484375,0.0
P07305,130.9667510986328,56.64739884393064
P07307,224.5952758789062,10.404624277456648
P07311,91.95531463623047,79.57610789980733
P07327,222.0881042480469,3.0828516377649327
P07332,41.10250282287598,91.52215799614643
P07333,3345.467041015625,0.0
P07339,576.9133911132812,0.0
P07355,546.07958984375,0.0
P07357,10809.7099609375,0.0
P07358,6852.921875,0.0
P07359,153888.3125,0.0
P07360,4171.6083984375,0.0
P07384,1280.576293945312,0.0
P07437,1062.780639648437,0.1926782273603083
P07451,117.7356567382812,70.13487475915221
P07476,50.58529853820801,69.94219653179191
P07477,3556.409423828125,1.1560693641618496
P07585,5101.091796875,0.0
P07602,551.4502563476562,3.8535645472061653
P07686,143.1282196044922,31.59922928709056
P07711,312.862060546875,4.238921001926782
P07737,1892.368530273437,0.0
P07738,339.26861572265625,9.441233140655106
P07741,649.5008544921875,3.275529865125241
P07814,52.20373916625977,65.1252408477842
P07858,303.9263916015625,6.165703275529865
P07900,1226.541625976562,0.0
P07910,351.3536071777344,1.9267822736030826
P07911,117.67859268188475,54.14258188824663
P07942,1007.265258789062,0.0
P07947,304.8759765625,2.312138728323699
P07948,239.1315536499023,11.753371868978805
P07951,369.6733093261719,38.15028901734104
P07954,116.19741821289065,53.75722543352601
P07988,260.2144775390625,5.780346820809249
P07996,95241.828125,0.0
P08034,70.55974769592285,96.53179190751445
P08123,146.93558502197266,31.021194605009633
P08133,732.64404296875,0.0
P08134,73.35057067871094,75.52986512524085
P08174,185.6095962524414,63.39113680154143
P08185,1090.132080078125,0.0
P08195,168.96385192871094,0.9633911368015413
P08237,133.1299285888672,22.350674373795762
P08238,8137.64453125,0.0
P08240,64.98326873779297,76.49325626204238
P08243,99.32181167602536,98.07321772639692
P08246,116.7469940185547,47.398843930635834
P08253,1207.896362304688,0.0
P08254,637.8516845703125,0.0
P08263;P09210,188.2184143066407,23.892100192678228
P08294,781.2689208984375,0.0
P08311,631.8173828125,0.1926782273603083
P08319,1311.401489257812,0.0
P08397,126.1035461425781,40.655105973025044
P08473,60.029052734375,88.0539499036609
P08493,21996.443359375,0.0
P08514,4156.84521484375,0.0
P08519,66074.1875,0.0
P08559,93.86699295043945,84.20038535645472
P08567,490.08872985839844,0.5780346820809248
P08571,5730.1962890625,0.0
P08572,43.66478729248047,83.04431599229287
P08574,61.803152084350586,88.82466281310212
P08575,1429.422607421875,0.0
P08579,70.34249877929688,88.4393063583815
P08581,131.0633392333984,10.01926782273603
P08590,65.95367431640625,82.08092485549133
P08603,4838.53173828125,0.0
P08621,75.1507453918457,81.5028901734104
P08631,129.6109924316406,27.74566473988439
P08637,432.12109375,0.3853564547206166
P08648,256.9508361816406,3.4682080924855487
P08651,273.66074562072754,99.61464354527938
P08670,290.1182861328125,0.7707129094412332
P08697,20994.525390625,0.0
P08708,120.39110565185544,59.92292870905588
P08709,903.140869140625,0.0
P08727,362.5304260253906,9.826589595375722
P08729,11909.6435546875,13.48747591522158
P08754,203.267593383789,14.258188824662813
P08758,201.04045104980463,3.275529865125241
P08779,1537.068359375,1.7341040462427744
P08833,1096.420043945313,0.9633911368015413
P08842,26.09121704101562,98.26589595375722
P08865,207.33501434326178,5.5876685934489405
P09012,407.3737487792969,88.0539499036609
P09104,3246.441650390625,0.0
P09105,154.96426391601565,53.75722543352601
P09110,86.90336227416992,74.18111753371869
P09172,130.5430297851562,12.716763005780345
P09211,211.92314910888672,2.119460500963391
P09237,298.07554626464844,18.689788053949904
P09238,44.0709171295166,98.45857418111753
P09326,299.1129150390625,4.8169556840077075
P09327,33.55051803588867,89.78805394990366
P09382,661.8595886230469,0.5780346820809248
P09417,88.60852813720703,63.969171483622354
P09429,294.49717712402344,17.148362235067438
P09467,100.6373443603516,80.15414258188824
P09486,1470.899047851562,0.0
P09493,414.855712890625,7.514450867052023
P09496,183.8183135986328,30.057803468208093
P09497,81.39627075195312,84.77842003853564
P09525,66.14129257202148,57.22543352601156
P09529,221.3322448730469,47.398843930635834
P09543,132.3962860107422,39.113680154142585
P09601,36.83658218383789,90.5587668593449
P09603,3218.298583984375,0.0
P09619,1108.27685546875,0.0
P09651,171.65351104736325,26.39691714836224
P09661,46.39112663269043,89.59537572254335
P09668,464.5748291015625,4.624277456647398
P09669,87.25862884521484,82.46628131021194
P09681,80.6560287475586,81.5028901734104
P09693,105.3105392456055,75.91522157996147
P09769,68.45594787597656,66.47398843930635
P09871,104649.1875,0.0
P09874,78.82606506347656,56.26204238921002
P09917,47.20136642456055,86.1271676300578
P09958,71.22664642333984,72.83236994219652
P09960,250.5320434570312,3.4682080924855487
P09972,74.38126373291016,71.09826589595376
P0C0L4,14428.435546875,0.0
P0C0L5,6470.64306640625,0.0
P0C0S5;Q71UI9,152.7246856689453,43.54527938342967
P0C7P3,105.6764068603516,74.373795761079
P0C7P4;P47985,117.1158981323242,92.48554913294798
P0C875,264.40611267089844,88.4393063583815
P0CG29;P0CG30,61.50238609313965,96.91714836223507
P0DJD7;P0DJD8;P0DJD9,102.94065475463864,67.2447013487476
P0DJI8,23728.123046875,0.0
P0DJI9,2994.966552734375,0.0
P0DMM9;P0DMN0,80.2702407836914,64.35452793834297
P0DMV8;P0DMV9,684.72314453125,0.0
P0DOX2,41357.6796875,0.0
P0DOX3,593.336181640625,10.404624277456648
P0DOX4,353.6553955078125,34.104046242774565
P0DOX5,643.271728515625,22.736030828516377
P0DOX7,11905.42578125,0.0
P0DOX8,80839.125,0.0
P0DOY2;P0DOY3,110914.60546875,6.358381502890173
P0DP01,285.8896026611328,68.01541425818883
P0DP02,4325.349609375,0.0
P0DP08,484.3385925292969,79.1907514450867
P0DP23;P0DP24;P0DP25,919.6255493164062,0.1926782273603083
P0DPH7;P0DPH8,1856.350708007812,0.0
P0DPI2,86.60768508911133,83.04431599229287
P0DTE1,191.2174072265625,35.45279383429673
P0DTE2,94.7430191040039,95.95375722543352
P0DTE7;P0DTE8;P0DUB6,77.08152770996094,52.98651252408478
P10124,8451.1708984375,0.0
P10155,52.70336151123047,62.042389210019266
P10253,97.05730819702148,61.849710982658955
P10301,143.7923431396484,23.121387283236995
P10321,307.4369201660156,13.102119460500964
P10398,80.81277084350586,98.84393063583815
P10412,1198.743408203125,0.1926782273603083
P10451,5362.21142578125,0.0
P10515,58.80288887023926,75.72254335260115
P10586,180.4278106689453,0.5780346820809248
P10599,604.5802001953125,0.3853564547206166
P10619,107.8376007080078,23.892100192678228
P10643,4087.230224609375,0.0
P10644,179.1885681152344,13.102119460500964
P10645,1499.648803710938,0.0
P10646,3839.495361328125,0.0
P10721,161.91077423095703,33.33333333333333
P10746,162.2659912109375,87.86127167630057
P10768,193.78484344482422,10.597302504816955
P10809,136.45410919189453,9.441233140655106
P10909,501483.3125,0.0
P10912,103.2243881225586,73.60308285163777
P10916,151.2228546142578,66.85934489402698
P11021,1272.231201171875,0.0
P11047,665.6903076171875,0.0
P11049,2634.19921875,0.3853564547206166
P11142,1793.77587890625,0.0
P11150,281.3317565917969,4.238921001926782
P11166,818.1488037109375,0.5780346820809248
P11169,172.8511657714844,28.32369942196532
P11171,531.4689636230469,0.5780346820809248
P11172,72.21880722045898,65.70327552986512
P11177,83.08928680419922,83.62235067437379
P11182,50.11861419677734,91.32947976878613
P11215,292.372314453125,0.0
P11216,146.5766754150391,31.213872832369944
P11217,348.8721466064453,17.148362235067438
P11226,572.9822998046875,0.1926782273603083
P11233,117.96942138671875,33.33333333333333
P11234,525.6488037109375,1.1560693641618496
P11245,149.9445037841797,71.09826589595376
P11277,1128.7421875,0.0
P11279,200.7864990234375,12.33140655105973
P11310,81.42454528808594,71.29094412331408
P11362,551.742431640625,2.697495183044316
P11387,88.16829299926758,67.63005780346822
P11388,55.13568115234375,93.64161849710982
P11413,142.37646484375,7.89980732177264
P11441,72.94583892822266,91.90751445086705
P11586,194.2992172241211,2.5048169556840074
P11597,20763.2578125,0.0
P11678,82.31295394897461,52.98651252408478
P11717,98.1657600402832,24.084778420038536
P11766,255.17339324951178,22.928709055876688
P11836,165.89324951171875,25.240847784200387
P11908,204.86377716064453,63.005780346820806
P11940,196.1881561279297,18.11175337186898
P12004,149.0596923828125,85.9344894026975
P12035,225.7913055419922,67.4373795761079
P12081,71.64111328125,41.61849710982659
P12109,756.9432983398438,0.0
P12110,507.97767639160156,0.1926782273603083
P12111,849.0826416015625,0.0
P12235,205.472412109375,82.08092485549133
P12236,151.74939727783203,42.58188824662813
P12259,278397.5,0.0
P12268,68.06254577636719,73.21772639691714
P12270,16.96060085296631,78.42003853564547
P12273,338.0745544433594,7.321772639691715
P12277,150.0103912353516,40.46242774566474
P12318;P31995,289.5601501464844,50.28901734104046
P12429,112.55086898803711,26.78227360308285
P12544,257.2545776367188,98.26589595375722
P12814,463.5838317871094,0.0
P12821,254.5239868164062,0.3853564547206166
P12829,50.54915428161621,62.6204238921002
P12830,1643.754638671875,0.0
P12872,191.403564453125,76.6859344894027
P12882,95.83471298217773,49.13294797687861
P12883,106.53261947631836,65.70327552986512
P12931,126.49837875366211,18.689788053949904
P12955,92.27133178710938,27.74566473988439
P12956,120.6606369018555,43.54527938342967
P13010,68.57841491699219,58.76685934489403
P13073,128.02547454833984,73.41040462427746
P13224,1424.8101196289065,0.5780346820809248
P13473,163.06878662109375,16.377649325626205
P13489,283.02764892578125,10.982658959537572
P13497,1029.5546875,0.0
P13498,112.02869033813475,68.40077071290945
P13501,407.0988311767578,57.996146435452786
P13521,87.38869094848633,79.1907514450867
P13535,68.04537200927734,92.29287090558766
P13569,1552.51416015625,45.27938342967245
P13591,8238.798828125,0.0
P13598,494.39784240722656,0.9633911368015413
P13611,8678.865234375,0.0
P13612,236.11840057373044,2.119460500963391
P13639,178.8489532470703,0.9633911368015413
P13645,22582.435546875,0.0
P13646,8043.0654296875,0.0
P13647,6321.955078125,0.0
P13667,222.4775161743164,0.9633911368015413
P13671,7313.7109375,0.0
P13686,171.61295318603516,16.76300578034682
P13693,117.8376235961914,48.16955684007707
P13716,139.3068237304688,38.53564547206166
P13727,13876.1015625,0.0
P13747,76.06632995605469,60.886319845857415
P13796,1491.863647460938,0.0
P13797,85.82749938964844,28.709055876685934
P13798,284.9237518310547,2.119460500963391
P13804,88.0809097290039,38.921001926782274
P13805,132.6551513671875,65.1252408477842
P13807,72.20000457763672,48.554913294797686
P13861,53.249250411987305,52.601156069364166
P13929,293.7965393066406,0.3853564547206166
P13942,574.5444946289062,0.0
P13987,1358.833557128906,1.7341040462427744
P13995,29.16836738586425,97.495183044316
P14136,46.64059448242188,94.02697495183044
P14151,24140.591796875,0.0
P14174,200.5683898925781,65.51059730250482
P14209,451.160888671875,0.0
P14222,40.07126998901367,90.36608863198458
P14314,5483.26708984375,0.0
P14317,251.0873031616211,2.119460500963391
P14324,95.26832580566406,46.628131021194605
P14406,301.4650573730469,76.30057803468208
P14543,5067.8896484375,0.0
P14550,70.2600326538086,76.6859344894027
P14555,76.78817367553711,93.44894026974951
P14598,83.9773941040039,44.3159922928709
P14618,857.040771484375,0.0
P14625,17085.384765625,0.0
P14649,1113.345703125,3.0828516377649327
P14672,17.40835666656494,92.29287090558766
P14678;P63162,242.7664794921875,48.94026974951831
P14735,95.57953643798828,13.680154142581888
P14770,331.86572265625,4.046242774566474
P14778,82.48521423339844,30.828516377649322
P14780,314.7356262207031,0.5780346820809248
P14854,161.1042022705078,92.10019267822736
P14866,77.39894104003906,51.05973025048169
P14868,88.97623443603516,29.47976878612717
P14923,542.451171875,0.7707129094412332
P14927,84.53540802001953,99.03660886319847
P15090,215.12152099609375,11.753371868978805
P15121,49.78002548217773,65.51059730250482
P15144,213.77830505371088,3.6608863198458574
P15151,301.0576171875,2.5048169556840074
P15153,1441.073608398438,0.3853564547206166
P15169,3132.8720703125,0.0
P15170,94.924560546875,42.19653179190752
P15291,456.757080078125,0.0
P15311,297.6327667236328,0.5780346820809248
P15374,161.4391784667969,67.2447013487476
P15498,107.3256301879883,50.481695568400774
P15502,115.93445205688475,30.63583815028902
P15529,395.6198425292969,81.11753371868978
P15531,314.91004943847656,2.5048169556840074
P15586,60.65152740478516,86.31984585741812
P15814,1108.06103515625,17.91907514450867
P15880,75.56330108642578,35.45279383429673
P15907,645.5011596679688,0.0
P15924,1238.831787109375,0.0
P15927,58.2817325592041,92.29287090558766
P15941,1077.952514648438,0.3853564547206166
P16035,247.80229949951172,13.680154142581888
P16050,47.34139823913574,79.96146435452793
P16070,77669.21875,0.0
P16083,148.1224517822266,40.07707129094412
P16109,370.8517761230469,13.102119460500964
P16112,1654.539794921875,0.0
P16150,3522.789794921875,0.0
P16152,125.0734176635742,17.726396917148364
P16157,841.3997192382812,0.0
P16219,67.44063186645508,82.27360308285164
P16234,132.7177734375,50.86705202312138
P16278,79.38616943359375,55.49132947976878
P16284,580.2004089355469,0.1926782273603083
P16333,98.19932556152344,62.042389210019266
P16401,531.9803771972656,1.348747591522158
P16402,236.1500625610351,33.33333333333333
P16403,478.5075988769531,25.048169556840076
P16452,509.9431457519531,0.9633911368015413
P16519,100.4913177490234,72.83236994219652
P16615,119.35831832885745,41.811175337186896
P16662,46.20413208007812,87.47591522157995
P16671,686.3551025390625,0.7707129094412332
P16870,93.8800277709961,64.54720616570327
P16871,1229.357055664062,0.0
P16885,83.69146728515625,55.10597302504817
P16930,51.20488357543945,63.005780346820806
P16949,328.3573303222656,7.7071290944123305
P16989,152.4892425537109,31.984585741811177
P17050,59.53646087646485,91.32947976878613
P17096,70.7392692565918,76.878612716763
P17174,67.70093536376953,54.33526011560693
P17213,75.41544723510742,78.03468208092485
P17252,73.46426010131836,54.91329479768786
P17301,325.9243774414062,0.0
P17568,152.4548034667969,99.03660886319847
P17612,87.28079986572266,57.61078998073218
P17655,600.10888671875,0.1926782273603083
P17661,65.47955703735352,88.82466281310212
P17812,47.75279998779297,74.75915221579962
P17813,159.4405975341797,23.699421965317917
P17844,3629.6895751953125,5.973025048169557
P17858,124.7314453125,8.863198458574182
P17900,197.50580596923828,11.368015414258188
P17927,201.5491638183593,4.624277456647398
P17931,99.30972290039062,20.03853564547206
P17936,2615.279541015625,0.0
P17980,180.8357772827148,4.8169556840077075
P17987,152.71383666992188,7.129094412331407
P18031,138.9769134521484,72.0616570327553
P18054,96.66938018798828,50.67437379576107
P18065,3865.4169921875,1.1560693641618496
P18084,51.04008865356445,70.90558766859345
P18085,190.5066452026367,18.304431599229286
P18124,79.83515167236328,23.121387283236995
P18206,455.2732849121094,0.0
P18283,14.700009822845459,98.84393063583815
P18428,4909.0556640625,0.0
P18433,108.1696319580078,30.828516377649322
P18440,60.10258483886719,96.14643545279384
P18564,2437.1107177734375,2.8901734104046244
P18577,894.5994873046875,3.275529865125241
P18621,123.5364227294922,41.811175337186896
P18669,199.7913970947266,8.477842003853564
P18754,121.3673477172852,93.25626204238921
P18827,5038.38427734375,0.3853564547206166
P18859,182.76036071777338,89.98073217726397
P19013,8972.765625,0.1926782273603083
P19021,920.5242309570312,0.0
P19022,467.7516479492188,0.0
P19086,117.9001007080078,36.41618497109826
P19237,96.74839782714844,68.97880539499036
P19256,240.67285919189453,6.358381502890173
P19320,1130.759399414062,0.0
P19338,279.16749572753906,2.8901734104046244
P19367,147.7811431884766,26.589595375722542
P19397,121.13473510742185,59.15221579961464
P19404,250.4674530029297,90.5587668593449
P19474,234.51432037353516,80.34682080924856
P19525,70.47905731201172,81.11753371868978
P19623,68.09825897216797,76.878612716763
P19634,165.3043212890625,89.01734104046243
P19652,11344.2275390625,0.0
P19784,75.40876770019531,89.40269749518305
P19823,1425303.375,0.0
P19827,836304.625,0.0
P19835,158.6778564453125,59.34489402697495
P19838,50.93807601928711,80.92485549132948
P19878,82.17411804199219,67.4373795761079
P19971,134.5985870361328,2.312138728323699
P20023,47.79104232788086,89.01734104046243
P20042,183.20874023437494,33.33333333333333
P20061,60.23315811157227,61.46435452793835
P20062,186.19558715820312,5.202312138728324
P20073,128.54186248779297,11.753371868978805
P20292,142.3043975830078,76.6859344894027
P20338,121.4432067871094,46.628131021194605
P20339,567.9256591796875,0.3853564547206166
P20340,127.3933868408203,36.60886319845857
P20618,182.35001373291016,12.138728323699421
P20674,89.31423950195312,83.23699421965318
P20700,70.92396926879883,39.884393063583815
P20701,389.0627746582031,0.0
P20718,155.96349334716797,95.37572254335261
P20742,120.2096176147461,31.59922928709056
P20774,377.6313171386719,1.348747591522158
P20807,422.59812927246094,99.61464354527938
P20810,224.969253540039,16.570327552986512
P20851,1082.171752929688,0.7707129094412332
P20908,225.6608581542969,4.624277456647398
P20930,405.63270568847656,1.7341040462427744
P20936,57.79926872253418,70.71290944123314
P20962,327.0266418457031,74.56647398843931
P20963,135.2061309814453,33.140655105973025
P21266,61.84271621704102,79.76878612716763
P21281,113.47262573242185,26.011560693641616
P21291,447.5420379638672,1.348747591522158
P21333,867.5611572265625,0.0
P21399,53.54572296142578,71.86897880539499
P21439,600.1246948242188,18.11175337186898
P21583,206.91896057128906,57.22543352601156
P21589,154.2311401367188,15.414258188824661
P21730,188.9618225097656,20.03853564547206
P21731,53.37224006652832,93.44894026974951
P21796,161.2316589355469,40.847784200385355
P21810,1776.161010742188,0.0
P21815,314.7540588378906,60.69364161849711
P21912,111.1907958984375,75.14450867052022
P21926,2749.186279296875,1.1560693641618496
P21964,76.48424911499023,62.6204238921002
P21980,274.25634765625,10.211946050096339
P22061,450.7693481445313,0.0
P22087,72.02642059326172,68.97880539499036
P22102,81.15411758422852,69.55684007707129
P22105,9893.013671875,0.0
P22223,335.0350341796875,14.450867052023122
P22234,146.9983215332031,16.955684007707127
P22304,373.7096862792969,0.0
P22307,62.44611740112305,76.30057803468208
P22314,126.7200622558594,4.431599229287091
P22352,4544.41650390625,0.0
P22392,211.9688873291016,17.726396917148364
P22466,437.4255676269531,14.258188824662813
P22607,133.4100341796875,17.341040462427745
P22626,172.08076477050787,16.377649325626205
P22681,42.49334526062012,90.7514450867052
P22692,16323.90625,1.348747591522158
P22694,118.3524322509766,22.350674373795762
P22695,51.73516082763672,87.86127167630057
P22735,505.90016174316406,10.982658959537572
P22760,362.7583312988281,99.42196531791907
P22792,10098.2080078125,0.0
P22891,27310.71875,0.0
P22894,144.30016326904297,64.16184971098265
P22897,69.23287963867188,65.1252408477842
P23083,491.02403259277344,42.19653179190752
P23141,82.6777458190918,3.275529865125241
P23142,8836.525390625,0.0
P23193,113.5340194702148,52.02312138728323
P23219,99.45384979248044,47.591522157996145
P23229,966.5841064453124,0.0
P23246,72.98941040039062,77.84200385356455
P23276,205.39991760253906,35.64547206165704
P23280,179.6071472167969,21.19460500963391
P23284,1422.815185546875,0.0
P23327,713.8748168945312,3.4682080924855487
P23368,120.10041046142575,70.71290944123314
P23381,199.2315216064453,5.009633911368015
P23396,107.9899520874023,29.28709055876686
P23435,127.9060897827148,40.07707129094412
P23467,468.3851623535156,0.0
P23470,6768.8896484375,0.0
P23471,2997.77978515625,0.0
P23497,430.8996887207031,71.67630057803468
P23526,252.1825866699219,7.321772639691715
P23528,1504.4130859375,0.0
P23560,84.01483154296875,79.76878612716763
P23588,529.5166625976562,25.43352601156069
P23634,145.5094909667969,4.624277456647398
P23743,62.18513870239258,73.21772639691714
P23919,53.189714431762695,68.40077071290945
P24043,111.7521057128906,2.697495183044316
P24071,85.40020751953125,72.44701348747591
P24158,171.94132232666016,25.626204238921
P24387,272.04888916015625,31.406551059730248
P24390,82.995361328125,98.65125240847784
P24534,179.5989837646484,51.252408477842
P24539,96.842041015625,75.52986512524085
P24557,107.3412170410156,45.857418111753375
P24592,1011.4143676757815,0.1926782273603083
P24593,5513.3798828125,0.0
P24666,278.7409973144531,17.91907514450867
P24752,72.0540771484375,65.1252408477842
P24821,10193.390625,0.0
P24844,261.80238342285156,8.285163776493256
P25092,340.57470703125,49.71098265895954
P25098,76.29452514648438,72.44701348747591
P25205,66.1173267364502,85.74181117533719
P25311,764.755859375,0.0
P25325,111.81725311279295,36.03082851637765
P25398,173.0640258789062,73.21772639691714
P25445,102.125,40.655105973025044
P25685,148.6730194091797,45.664739884393065
P25686,58.02656936645508,57.22543352601156
P25705,161.5176773071289,11.368015414258188
P25774,207.5919036865234,14.258188824662813
P25786,425.4321899414063,1.9267822736030826
P25787,151.81470489501953,12.138728323699421
P25788,194.97241973876953,7.129094412331407
P25789,273.7249145507812,5.780346820809249
P25815,196.1160278320312,24.277456647398843
P26006,58.995357513427734,62.23506743737958
P26010,90.72941589355467,72.44701348747591
P26022,1401.45703125,0.0
P26038,1027.732299804688,0.0
P26196,100.09196853637692,81.11753371868978
P26368,75.98596572875977,69.55684007707129
P26373,96.6944694519043,25.240847784200387
P26440,90.580322265625,82.85163776493256
P26447,1628.85693359375,0.0
P26572,638.828857421875,0.1926782273603083
P26583,244.5705108642578,15.028901734104046
P26599,133.93397521972656,24.470134874759154
P26639,77.93341064453125,65.1252408477842
P26640,53.65261840820312,78.9980732177264
P26641,142.02886962890625,7.514450867052023
P26885,319.6457214355469,50.09633911368015
P26927,317.3045043945312,2.312138728323699
P27105,692.2293090820312,0.1926782273603083
P27169,114285.3671875,0.0
P27338,89.50445556640625,89.78805394990366
P27348,138.4788513183594,10.01926782273603
P27361,55.72370719909668,80.34682080924856
P27482,1583.731750488281,0.1926782273603083
P27635,548.728515625,49.71098265895954
P27694,67.36138153076172,86.31984585741812
P27695,89.28269958496094,55.8766859344894
P27708,59.044410705566406,54.52793834296724
P27797,4171.36474609375,0.0
P27816,92.58745956420898,69.17148362235068
P27824,2202.98583984375,0.0
P27918,526.8235473632812,46.628131021194605
P27986,36.60270690917969,85.9344894026975
P27987,42.47758483886719,92.48554913294798
P28062,75.79114532470703,79.38342967244701
P28065,899.5059814453125,62.042389210019266
P28066,176.7294006347656,9.248554913294797
P28070,144.0343627929688,23.50674373795761
P28072,171.8386688232422,7.89980732177264
P28074,138.4606781005859,18.11175337186898
P28161,63.19160461425781,70.13487475915221
P28289,209.43917083740234,26.011560693641616
P28300,192.0125961303711,19.845857418111752
P28331,115.58830261230466,65.3179190751445
P28482,818.6572265625,1.5414258188824663
P28676,279.1279296875,11.560693641618498
P28838,101.08867263793945,14.065510597302506
P28906,1871.532348632812,0.5780346820809248
P28907,115.6434173583984,48.36223506743738
P29034,250.40735626220703,68.78612716763006
P29122,477.7090606689453,2.5048169556840074
P29144,166.7390594482422,20.03853564547206
P29218,106.30971908569336,42.96724470134875
P29279,293.6248168945312,18.11175337186898
P29350,193.9311065673828,6.165703275529865
P29373,56.80442810058594,91.32947976878613
P29401,98.63306045532227,9.826589595375722
P29466,75.88832092285156,71.48362235067437
P29508,260.3946228027344,11.368015414258188
P29622,9523.5859375,0.0
P29692,130.5215759277344,28.32369942196532
P29966,155.87570190429685,3.275529865125241
P29972,215.83209228515625,67.63005780346822
P29992,178.9899139404297,5.394990366088632
P30038,77.11822509765625,86.70520231213872
P30040,136.16148376464844,22.928709055876688
P30041,1527.909423828125,0.0
P30043,831.5896606445312,0.0
P30044,180.46835327148435,9.441233140655106
P30048,126.39492797851565,21.38728323699422
P30049,101.31816482543945,75.33718689788054
P30050,187.2152709960937,22.350674373795762
P30084,102.4745941162109,83.62235067437379
P30085,161.7724533081055,24.85549132947977
P30086,233.0174102783203,5.780346820809249
P30101,1743.423095703125,0.0
P30153,244.75539398193354,2.8901734104046244
P30154,67.2622299194336,57.22543352601156
P30273,300.0338439941406,5.394990366088632
P30405,82.98832321166992,74.95183044315993
P30419,58.82058715820312,76.6859344894027
P30520,68.92010879516602,77.26396917148362
P30530,102.57342910766599,29.865125240847785
P30566,103.32054138183595,33.71868978805395
P30613,1001.707000732422,0.5780346820809248
P30626,246.86849975585935,20.616570327552985
P30711,29.87874603271484,95.18304431599229
P30740,226.89086151123047,4.431599229287091
P30825,177.7604217529297,26.78227360308285
P30990,509.75579833984375,4.431599229287091
P31025,191.13662719726562,18.689788053949904
P31040,106.75075912475586,63.005780346820806
P31146,610.066650390625,0.3853564547206166
P31150,140.9661407470703,31.59922928709056
P31151,509.13226318359375,8.285163776493256
P31153,103.6165237426758,74.75915221579962
P31323,82.18109512329102,58.76685934489403
P31327,156.52049255371094,8.285163776493256
P31431,508.2171325683594,0.0
P31689,66.69569778442383,76.878612716763
P31749,75.46728897094727,94.99036608863199
P31930,60.78900146484375,75.52986512524085
P31939,112.43419647216794,12.909441233140656
P31942,130.8699722290039,69.17148362235068
P31943,176.1882705688477,41.040462427745666
P31944,751.3414611816406,4.046242774566474
P31946,1148.175537109375,0.0
P31947,75.607666015625,59.15221579961464
P31948,357.1449890136719,1.5414258188824663
P31949,232.94853210449213,2.8901734104046244
P32004,213.8602905273438,6.358381502890173
P32019,471.0811462402344,32.75529865125241
P32119,4756.22705078125,0.0
P32121,43.50456428527832,87.66859344894027
P32189,105.7857322692871,79.57610789980733
P32321,49.49078750610352,88.2466281310212
P32455,256.0311965942383,53.75722543352601
P32942,875.293701171875,0.0
