"PG.ProteinGroups","PG.Genes","PG.ProteinDescriptions","PG.ProteinNames","PG.CV","PG.Qvalue","PG.MolecularWeight","Control_detected_n","Control_total_n","Control_detection_rate","Short_detected_n","Short_total_n","Short_detection_rate","Long_detected_n","Long_total_n","Long_detection_rate","In_detection_analysis_universe","Contrast","Abundance_log2FC","Abundance_FDR","Detection_logOR","Detection_FDR","Detection_model_status","Detection_analysis_status","Detection_rate_difference","Abundance_evidence","Detection_evidence","Evidence","Plotted_jointly","Abundance_status"
"O95466","FMNL1","Formin-like protein 1","FMNL1_HUMAN",0.809272555603923,0.0073810825587752,"121853.56",124,153,0.810457516339869,160,186,0.860215053763441,144,176,0.818181818181818,TRUE,"High_vs_Control",-0.00954964565342298,0.978857616204445,0.0483338426281607,1,"ok","ok",0.00772430184194894,FALSE,FALSE,"Neither",TRUE,"tested"
"O95479","H6PD","GDH/6PGL endoplasmic bifunctional protein","G6PE_HUMAN",0.650036286198276,0.0016233766233766,"88892.68",66,153,0.431372549019608,89,186,0.478494623655914,77,176,0.4375,FALSE,"High_vs_Control",,,,,,"outside_detection_analysis_universe",0.00612745098039214,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"O95497","VNN1","Pantetheinase","VNN1_HUMAN",2.7841828525678,0.0073810825587752,"57011.67",84,153,0.549019607843137,117,186,0.629032258064516,99,176,0.5625,TRUE,"High_vs_Control",,,0.0420878362650773,1,"ok","ok",0.0134803921568627,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"O95498","VNN2","Pantetheine hydrolase VNN2","VNN2_HUMAN",0.73602279301066,0.006765899864682,"58503.12",129,153,0.843137254901961,154,186,0.827956989247312,148,176,0.840909090909091,TRUE,"High_vs_Control",-0.169488156075857,0.56085645246921,-0.018816645554189,1,"ok","ok",-0.00222816399286985,FALSE,FALSE,"Neither",TRUE,"tested"
"O95571","ETHE1","Persulfide dioxygenase ETHE1, mitochondrial","ETHE1_HUMAN",1.59661029685702,0.0075880758807588,"27872.93",13,153,0.0849673202614379,27,186,0.145161290322581,27,176,0.153409090909091,FALSE,"High_vs_Control",,,,,,"outside_detection_analysis_universe",0.068441770647653,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"O95573","ACSL3","Fatty acid CoA ligase Acsl3","ACSL3_HUMAN",2.05691177448835,0.0099554624050301,"80420.08",21,153,0.137254901960784,45,186,0.241935483870968,27,176,0.153409090909091,FALSE,"High_vs_Control",,,,,,"outside_detection_analysis_universe",0.0161541889483066,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"O95630","STAMBP","STAM-binding protein","STABP_HUMAN",2.44762758300604,0.0073810825587752,"48076.89",49,153,0.320261437908497,47,186,0.252688172043011,41,176,0.232954545454545,FALSE,"High_vs_Control",,,,,,"outside_detection_analysis_universe",-0.0873068924539513,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"O95671","ASMTL","Probable bifunctional dTTP/UTP pyrophosphatase/methyltransferase protein","ASML_HUMAN",1.39170185702309,0.0073810825587752,"68856.74",9,153,0.0588235294117647,9,186,0.0483870967741935,6,176,0.0340909090909091,FALSE,"High_vs_Control",,,,,,"outside_detection_analysis_universe",-0.0247326203208556,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"O95674","CDS2","Phosphatidate cytidylyltransferase 2","CDS2_HUMAN",0.777872664038276,0.0073810825587752,"51417.96",13,153,0.0849673202614379,24,186,0.129032258064516,19,176,0.107954545454545,FALSE,"High_vs_Control",,,,,,"outside_detection_analysis_universe",0.0229872251931075,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"O95714","HERC2","E3 ubiquitin-protein ligase HERC2","HERC2_HUMAN",2.55779121766563,0.0073810825587752,"527227.86",126,153,0.823529411764706,139,186,0.747311827956989,127,176,0.721590909090909,TRUE,"High_vs_Control",0.109571132883501,0.944590781079402,-0.566549088942268,0.620146103754915,"ok","ok",-0.101938502673797,FALSE,FALSE,"Neither",TRUE,"tested"
"O95715","CXCL14","C-X-C motif chemokine 14","CXL14_HUMAN",0.626673982673344,0.0072727272727272,"13077.61",138,153,0.901960784313726,175,186,0.940860215053763,153,176,0.869318181818182,TRUE,"High_vs_Control",-0.102188048947417,0.75928813787041,-0.35595981281784,1,"ok","ok",-0.0326426024955437,FALSE,FALSE,"Neither",TRUE,"tested"
"O95721","SNAP29","Synaptosomal-associated protein 29","SNP29_HUMAN",1.18049339474434,0.0073810825587752,"28970.32",42,153,0.274509803921569,45,186,0.241935483870968,46,176,0.261363636363636,FALSE,"High_vs_Control",,,,,,"outside_detection_analysis_universe",-0.0131461675579323,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"O95744","PMS2P2","Putative postmeiotic segregation increased 2-like protein 2","PM2P2_HUMAN",1.14966229689289,0.0073810825587752,"32668.98",122,153,0.797385620915033,157,186,0.844086021505376,153,176,0.869318181818182,TRUE,"High_vs_Control",0.0938737610028131,0.877584795433121,0.549625338635409,0.694238866199907,"ok","ok",0.071932560903149,FALSE,FALSE,"Neither",TRUE,"tested"
"O95747","OXSR1","Serine/threonine-protein kinase OSR1","OXSR1_HUMAN",0.962539073540055,0.0040983606557377,"58022.19",149,153,0.973856209150327,176,186,0.946236559139785,162,176,0.920454545454545,TRUE,"High_vs_Control",-0.20942960820371,0.51533982055025,-1.18491989212559,0.619007577168427,"ok","ok",-0.0534016636957814,FALSE,FALSE,"Neither",TRUE,"tested"
"O95757","HSPA4L","Heat shock 70 kDa protein 4L","HS74L_HUMAN",0.908955701306644,0.0089686098654708,"94512.49",1,153,0.0065359477124183,5,186,0.0268817204301075,1,176,0.00568181818181818,FALSE,"High_vs_Control",,,,,,"outside_detection_analysis_universe",-0.000854129530600119,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"O95777","LSM8","U6 snRNA-associated Sm-like protein LSm8","LSM8_HUMAN",1.341611058256,0.0073810825587752,"10402.64",6,153,0.0392156862745098,11,186,0.0591397849462366,4,176,0.0227272727272727,FALSE,"High_vs_Control",,,,,,"outside_detection_analysis_universe",-0.0164884135472371,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"O95782","AP2A1","AP-2 complex subunit alpha-1","AP2A1_HUMAN",1.7563458082672,0.0016233766233766,"107545.88",122,153,0.797385620915033,150,186,0.806451612903226,132,176,0.75,TRUE,"High_vs_Control",-0.0427229373125426,0.943292483195312,-0.300128512820211,0.992410137547462,"ok","ok",-0.0473856209150327,FALSE,FALSE,"Neither",TRUE,"tested"
"O95793","STAU1","Double-stranded RNA-binding protein Staufen homolog 1","STAU1_HUMAN",2.23978319113211,0.0040983606557377,"63182.28",52,153,0.339869281045752,57,186,0.306451612903226,56,176,0.318181818181818,FALSE,"High_vs_Control",,,,,,"outside_detection_analysis_universe",-0.0216874628639335,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"O95803;Q9H3R1","NDST3;NDST4","Bifunctional heparan sulfate N-deacetylase/N-sulfotransferase 3;Bifunctional heparan sulfate N-deacetylase/N-sulfotransferase 4","NDST3_HUMAN;NDST4_HUMAN",3.63441692246803,0.0073810825587752,"100902.03;100715.72",52,153,0.339869281045752,82,186,0.440860215053763,72,176,0.409090909090909,FALSE,"High_vs_Control",,,,,,"outside_detection_analysis_universe",0.0692216280451575,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"O95810","CAVIN2","Caveolae-associated protein 2","CAVN2_HUMAN",2.69817577389325,0.0016233766233766,"47173.17",151,153,0.986928104575163,184,186,0.989247311827957,171,176,0.971590909090909,TRUE,"High_vs_Control",-0.0729755335835396,0.922220337064218,-0.791827451106632,1,"ok","ok",-0.0153371954842544,FALSE,FALSE,"Neither",TRUE,"tested"
"O95819","MAP4K4","Mitogen-activated protein kinase kinase kinase kinase 4","M4K4_HUMAN",1.10900579549293,0.0073810825587752,"142100.79",85,153,0.555555555555556,115,186,0.618279569892473,112,176,0.636363636363636,TRUE,"High_vs_Control",,,0.315287922000535,0.834096945435679,"ok","ok",0.0808080808080808,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"O95831","AIFM1","Apoptosis-inducing factor 1, mitochondrial","AIFM1_HUMAN",1.67482373487332,0.0072727272727272,"66900.6",34,153,0.222222222222222,42,186,0.225806451612903,59,176,0.335227272727273,FALSE,"High_vs_Control",,,,,,"outside_detection_analysis_universe",0.11300505050505,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"O95834","EML2","Echinoderm microtubule-associated protein-like 2","EMAL2_HUMAN",1.39972953188226,0.0040983606557377,"70678.79",38,153,0.248366013071895,37,186,0.198924731182796,41,176,0.232954545454545,FALSE,"High_vs_Control",,,,,,"outside_detection_analysis_universe",-0.01541146761735,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"O95861","BPNT1","3'(2'),5'-bisphosphate nucleotidase 1","BPNT1_HUMAN",0.955771338461168,0.0073810825587752,"33392.33",26,153,0.169934640522876,34,186,0.182795698924731,20,176,0.113636363636364,FALSE,"High_vs_Control",,,,,,"outside_detection_analysis_universe",-0.0562982768865122,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"O95865","DDAH2","Putative hydrolase DDAH2","DDAH2_HUMAN",1.76080698758381,0.0073810825587752,"29643.86",39,153,0.254901960784314,41,186,0.220430107526882,35,176,0.198863636363636,FALSE,"High_vs_Control",,,,,,"outside_detection_analysis_universe",-0.0560383244206774,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"O95866","MPIG6B","Megakaryocyte and platelet inhibitory receptor G6b","G6B_HUMAN",1.28621278674885,0.0016233766233766,"26163.39",88,153,0.57516339869281,99,186,0.532258064516129,98,176,0.556818181818182,FALSE,"High_vs_Control",,,,,,"outside_detection_analysis_universe",-0.0183452168746286,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"O95870","ABHD16A","Phosphatidylserine lipase ABHD16A","ABHGA_HUMAN",1.63632499900285,0.0073810825587752,"63243.34",38,153,0.248366013071895,63,186,0.338709677419355,58,176,0.329545454545455,FALSE,"High_vs_Control",,,,,,"outside_detection_analysis_universe",0.0811794414735591,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"O95897","OLFM2","Noelin-2","NOE2_HUMAN",0.723186422494935,0.0055467511885895,"51386.34",41,153,0.26797385620915,51,186,0.274193548387097,53,176,0.301136363636364,FALSE,"High_vs_Control",,,,,,"outside_detection_analysis_universe",0.0331625074272133,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"O95954","FTCD","Formimidoyltransferase-cyclodeaminase","FTCD_HUMAN",0.974055735005713,0.0040983606557377,"58926.56",70,153,0.457516339869281,92,186,0.494623655913978,76,176,0.431818181818182,FALSE,"High_vs_Control",,,,,,"outside_detection_analysis_universe",-0.0256981580510992,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"O95967","EFEMP2","EGF-containing fibulin-like extracellular matrix protein 2","FBLN4_HUMAN",0.645449855374741,0.0040983606557377,"49405.47",151,153,0.986928104575163,185,186,0.994623655913978,175,176,0.994318181818182,TRUE,"High_vs_Control",-0.144171210597408,0.56085645246921,,,"full_model_separation_no_finite_MLE","full_model_separation_no_finite_MLE",0.00739007724301832,FALSE,,"Not jointly evaluable",TRUE,"tested"
"O95969","SCGB1D2","Secretoglobin family 1D member 2","SG1D2_HUMAN",1.17153190399992,0.0073810825587752,"9925.06",44,153,0.287581699346405,48,186,0.258064516129032,41,176,0.232954545454545,FALSE,"High_vs_Control",,,,,,"outside_detection_analysis_universe",-0.0546271538918598,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"O95989","NUDT3","Diphosphoinositol polyphosphate phosphohydrolase 1","NUDT3_HUMAN",0.904336913619475,0.0073810825587752,"19470.96",10,153,0.065359477124183,14,186,0.0752688172043011,20,176,0.113636363636364,FALSE,"High_vs_Control",,,,,,"outside_detection_analysis_universe",0.0482768865121806,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"O96000","NDUFB10","NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10","NDUBA_HUMAN",0.800245914043164,0.0073810825587752,"20776.67",16,153,0.104575163398693,22,186,0.118279569892473,22,176,0.125,FALSE,"High_vs_Control",,,,,,"outside_detection_analysis_universe",0.0204248366013072,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"O96007","MOCS2","Molybdopterin synthase catalytic subunit","MOC2B_HUMAN",0.772094412236592,0.0084790673025967,"20943.98",0,153,0,2,186,0.010752688172043,1,176,0.00568181818181818,FALSE,"High_vs_Control",,,,,,"outside_detection_analysis_universe",0.00568181818181818,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"O96019","ACTL6A","Actin-like protein 6A","ACL6A_HUMAN",0.850730845408593,0.0075880758807588,"47460.96",6,153,0.0392156862745098,8,186,0.043010752688172,9,176,0.0511363636363636,FALSE,"High_vs_Control",,,,,,"outside_detection_analysis_universe",0.0119206773618538,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P00167","CYB5A","Cytochrome b5","CYB5_HUMAN",0.693090367244112,0.0073810825587752,"15330.1",22,153,0.143790849673203,26,186,0.139784946236559,36,176,0.204545454545455,FALSE,"High_vs_Control",,,,,,"outside_detection_analysis_universe",0.060754604872252,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P00325","ADH1B","All-trans-retinol dehydrogenase [NAD(+)] ADH1B","ADH1B_HUMAN",1.25673948950376,0.0040983606557377,"39835.46",141,153,0.92156862745098,181,186,0.973118279569892,165,176,0.9375,TRUE,"High_vs_Control",0.015561868299196,0.978857616204445,0.20971242790436,1,"ok","ok",0.0159313725490197,FALSE,FALSE,"Neither",TRUE,"tested"
"P00326","ADH1C","Alcohol dehydrogenase 1C","ADH1G_HUMAN",1.17610834264649,0.0073810825587752,"39867.59",152,153,0.993464052287582,184,186,0.989247311827957,171,176,0.971590909090909,TRUE,"High_vs_Control",0.232216916165422,0.470255551983003,,,"full_model_separation_no_finite_MLE","full_model_separation_no_finite_MLE",-0.0218731431966727,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P00338","LDHA","L-lactate dehydrogenase A chain","LDHA_HUMAN",1.99449038835403,0.0016233766233766,"36688.72",153,153,1,186,186,1,176,176,1,TRUE,"High_vs_Control",0.118925846420847,0.75928813787041,,,"constant_detection","constant_detection",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P00352","ALDH1A1","Aldehyde dehydrogenase 1A1","AL1A1_HUMAN",1.13167512366375,0.0016233766233766,"54861.84",144,153,0.941176470588235,173,186,0.93010752688172,163,176,0.926136363636364,TRUE,"High_vs_Control",-0.157075513597833,0.714147122224715,-0.306218705488345,1,"ok","ok",-0.0150401069518716,FALSE,FALSE,"Neither",TRUE,"tested"
"P00367","GLUD1","Glutamate dehydrogenase 1, mitochondrial","DHE3_HUMAN",1.84385746015757,0.0072727272727272,"61397.86",46,153,0.300653594771242,68,186,0.365591397849462,58,176,0.329545454545455,FALSE,"High_vs_Control",,,,,,"outside_detection_analysis_universe",0.0288918597742127,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P00387","CYB5R3","NADH-cytochrome b5 reductase 3","NB5R3_HUMAN",1.70485077075961,0.0016233766233766,"34234.85",151,153,0.986928104575163,185,186,0.994623655913978,170,176,0.965909090909091,TRUE,"High_vs_Control",0.105239141364081,0.808262387853034,,,"full_model_separation_no_finite_MLE","full_model_separation_no_finite_MLE",-0.0210190136660725,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P00390","GSR","Glutathione reductase, mitochondrial","GSHR_HUMAN",0.813477313934894,0.0072727272727272,"56257.01",91,153,0.594771241830065,106,186,0.56989247311828,96,176,0.545454545454545,FALSE,"High_vs_Control",,,,,,"outside_detection_analysis_universe",-0.0493166963755199,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P00403","MT-CO2","Cytochrome c oxidase subunit 2","COX2_HUMAN",1.19445879944358,0.0073810825587752,"25565.01",45,153,0.294117647058824,56,186,0.301075268817204,56,176,0.318181818181818,FALSE,"High_vs_Control",,,,,,"outside_detection_analysis_universe",0.0240641711229946,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P00441","SOD1","Superoxide dismutase [Cu-Zn]","SODC_HUMAN",1.0308515810917,0.0072727272727272,"15935.74",119,153,0.777777777777778,138,186,0.741935483870968,123,176,0.698863636363636,TRUE,"High_vs_Control",,,-0.401944614943601,0.758410722177395,"ok","ok",-0.0789141414141414,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P00450","CP","Ceruloplasmin","CERU_HUMAN",1.367157509914,0.0016233766233766,"122219.21",153,153,1,186,186,1,176,176,1,TRUE,"High_vs_Control",0.336012241433711,0.389782073018903,,,"constant_detection","constant_detection",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P00451","F8","Coagulation factor VIII","FA8_HUMAN",0.754449592317382,0.0016233766233766,"267009.38",153,153,1,186,186,1,176,176,1,TRUE,"High_vs_Control",-0.0832212478998429,0.817461871098504,,,"constant_detection","constant_detection",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P00488","F13A1","Coagulation factor XIII A chain","F13A_HUMAN",1.29181775372892,0.0016233766233766,"83268.28",153,153,1,186,186,1,176,176,1,TRUE,"High_vs_Control",0.258650525559997,0.323698848853413,,,"constant_detection","constant_detection",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P00491","PNP","Purine nucleoside phosphorylase","PNPH_HUMAN",1.47759024026205,0.0016233766233766,"32117.86",153,153,1,185,186,0.994623655913978,176,176,1,TRUE,"High_vs_Control",-0.0440874357353795,0.942925068206455,,,"full_model_separation_no_finite_MLE","full_model_separation_no_finite_MLE",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P00492","HPRT1","Hypoxanthine-guanine phosphoribosyltransferase","HPRT_HUMAN",0.987170468453678,0.0040983606557377,"24579.38",117,153,0.764705882352941,136,186,0.731182795698925,128,176,0.727272727272727,TRUE,"High_vs_Control",0.175574511230835,0.650129388000911,-0.22292233311666,1,"ok","ok",-0.0374331550802138,FALSE,FALSE,"Neither",TRUE,"tested"
"P00505","GOT2","Aspartate aminotransferase, mitochondrial","AATM_HUMAN",2.41804832282398,0.0072727272727272,"47517.65",26,153,0.169934640522876,43,186,0.231182795698925,36,176,0.204545454545455,FALSE,"High_vs_Control",,,,,,"outside_detection_analysis_universe",0.0346108140225787,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P00558","PGK1","Phosphoglycerate kinase 1","PGK1_HUMAN",1.54288674742093,0.0016233766233766,"44614.68",153,153,1,186,186,1,176,176,1,TRUE,"High_vs_Control",-0.115451377306689,0.730220119127897,,,"constant_detection","constant_detection",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P00568","AK1","Adenylate kinase isoenzyme 1","KAD1_HUMAN",1.08132296540339,0.0016233766233766,"21634.84",151,153,0.986928104575163,183,186,0.983870967741935,170,176,0.965909090909091,TRUE,"High_vs_Control",-0.146658922119633,0.708271190816561,-0.979666477619008,0.956053339756067,"ok","ok",-0.0210190136660725,FALSE,FALSE,"Neither",TRUE,"tested"
"P00734","F2","Prothrombin","THRB_HUMAN",0.873519775417962,0.0016233766233766,"70036.86",153,153,1,186,186,1,176,176,1,TRUE,"High_vs_Control",0.0236954096051196,0.963730879952557,,,"constant_detection","constant_detection",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P00736","C1R","Complement C1r subcomponent","C1R_HUMAN",0.632607697919234,0.0016233766233766,"80118.54",153,153,1,186,186,1,176,176,1,TRUE,"High_vs_Control",-0.122992297041865,0.604646014449637,,,"constant_detection","constant_detection",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P00738","HP","Haptoglobin","HPT_HUMAN",2.10676390701295,0.0040983606557377,"45205.3",153,153,1,186,186,1,176,176,1,TRUE,"High_vs_Control",0.760874397429106,0.225628573518908,,,"constant_detection","constant_detection",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P00739","HPR","Haptoglobin-related protein","HPTR_HUMAN",0.659534463386284,0.0040983606557377,"39029.56",153,153,1,186,186,1,176,176,1,TRUE,"High_vs_Control",0.149282429451004,0.565074192195709,,,"constant_detection","constant_detection",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P00740","F9","Coagulation factor IX","FA9_HUMAN",0.706087859220086,0.0016233766233766,"51778.43",153,153,1,186,186,1,176,176,1,TRUE,"High_vs_Control",0.0140398682016851,0.976844527239524,,,"constant_detection","constant_detection",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P00742","F10","Coagulation factor X","FA10_HUMAN",0.466682332285904,0.0016233766233766,"54731.69",153,153,1,186,186,1,176,176,1,TRUE,"High_vs_Control",-0.0468990945887189,0.825845343253202,,,"constant_detection","constant_detection",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P00746","CFD","Complement factor D","CFAD_HUMAN",0.794535135932478,0.0058910162002945,"27032.93",153,153,1,186,186,1,176,176,1,TRUE,"High_vs_Control",-0.161937800272961,0.556667979212178,,,"constant_detection","constant_detection",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P00747","PLG","Plasminogen","PLMN_HUMAN",0.650414107069075,0.0040983606557377,"90568.98",153,153,1,186,186,1,176,176,1,TRUE,"High_vs_Control",0.0126639569810187,0.977526368277004,,,"constant_detection","constant_detection",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P00748","F12","Coagulation factor XII","FA12_HUMAN",0.822514959705337,0.0016233766233766,"67792.09",153,153,1,186,186,1,176,176,1,TRUE,"High_vs_Control",-0.117643152032848,0.722632152374303,,,"constant_detection","constant_detection",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P00751","CFB","Complement factor B","CFAB_HUMAN",1.00435197054028,0.0016233766233766,"85532.87",153,153,1,186,186,1,176,176,1,TRUE,"High_vs_Control",0.128927019429053,0.700981920478445,,,"constant_detection","constant_detection",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P00846","MT-ATP6","ATP synthase F(0) complex subunit a","ATP6_HUMAN",1.37137745126115,0.0073810825587752,"24817.2",18,153,0.117647058823529,25,186,0.134408602150538,23,176,0.130681818181818,FALSE,"High_vs_Control",,,,,,"outside_detection_analysis_universe",0.0130347593582888,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P00915","CA1","Carbonic anhydrase 1","CAH1_HUMAN",1.64941525796543,0.0016233766233766,"28870.2",153,153,1,186,186,1,176,176,1,TRUE,"High_vs_Control",-0.147480757851866,0.804240809101098,,,"constant_detection","constant_detection",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P00918","CA2","Carbonic anhydrase 2","CAH2_HUMAN",1.18118531973298,0.0016233766233766,"29246.05",153,153,1,186,186,1,176,176,1,TRUE,"High_vs_Control",-0.168166292485418,0.678355460501279,,,"constant_detection","constant_detection",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P00966","ASS1","Argininosuccinate synthase","ASSY_HUMAN",1.04217242942637,0.006765899864682,"46530.37",146,153,0.954248366013072,176,186,0.946236559139785,167,176,0.948863636363636,TRUE,"High_vs_Control",0.0539267873748823,0.899045069036195,-0.163094379379437,1,"ok","ok",-0.00538472964943559,FALSE,FALSE,"Neither",TRUE,"tested"
"P01008","SERPINC1","Antithrombin-III","ANT3_HUMAN",0.780821233725809,0.0016233766233766,"52602.43",153,153,1,186,186,1,176,176,1,TRUE,"High_vs_Control",0.0189832519893063,0.962835065835171,,,"constant_detection","constant_detection",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P01009","SERPINA1","Alpha-1-antitrypsin","A1AT_HUMAN",0.895168629188777,0.0016233766233766,"46736.55",153,153,1,186,186,1,176,176,1,TRUE,"High_vs_Control",0.209439653232623,0.30757577231086,,,"constant_detection","constant_detection",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P01011","SERPINA3","Alpha-1-antichymotrypsin","AACT_HUMAN",0.604719369246856,0.0040983606557377,"47650.86",153,153,1,186,186,1,176,176,1,TRUE,"High_vs_Control",-0.0118365844856836,0.976844527239524,,,"constant_detection","constant_detection",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P01019","AGT","Angiotensinogen","ANGT_HUMAN",0.491892180859106,0.0016233766233766,"52069.93",153,153,1,186,186,1,176,176,1,TRUE,"High_vs_Control",-0.036331073112871,0.888725811835553,,,"constant_detection","constant_detection",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P01023","A2M","Alpha-2-macroglobulin","A2MG_HUMAN",1.35454281363248,0.0016233766233766,"163290.99",153,153,1,186,186,1,176,176,1,TRUE,"High_vs_Control",0.275736569073857,0.470255551983003,,,"constant_detection","constant_detection",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P01024","C3","Complement C3","CO3_HUMAN",0.783864592516348,0.0016233766233766,"187148.06",153,153,1,186,186,1,176,176,1,TRUE,"High_vs_Control",0.197497558545802,0.412145144791869,,,"constant_detection","constant_detection",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P01031","C5","Complement C5","CO5_HUMAN",0.94951226917114,0.0016233766233766,"188305.29",153,153,1,186,186,1,176,176,1,TRUE,"High_vs_Control",0.210635667122851,0.45686956052042,,,"constant_detection","constant_detection",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P01033","TIMP1","Metalloproteinase inhibitor 1","TIMP1_HUMAN",0.948241600507907,0.0016233766233766,"23170.86",118,153,0.77124183006536,149,186,0.801075268817204,144,176,0.818181818181818,TRUE,"High_vs_Control",0.105264914904401,0.802767374742737,0.259266034548594,1,"ok","ok",0.0469399881164587,FALSE,FALSE,"Neither",TRUE,"tested"
"P01034","CST3","Cystatin-C","CYTC_HUMAN",0.676388524455642,0.0016233766233766,"15799.22",153,153,1,186,186,1,176,176,1,TRUE,"High_vs_Control",0.0968105507581694,0.740811222486149,,,"constant_detection","constant_detection",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P01040","CSTA","Cystatin-A","CYTA_HUMAN",1.01983445199584,0.0040983606557377,"11006.49",153,153,1,183,186,0.983870967741935,171,176,0.971590909090909,TRUE,"High_vs_Control",-0.240431242838081,0.404944356559602,,,"full_model_separation_no_finite_MLE","full_model_separation_no_finite_MLE",-0.0284090909090909,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P01042","KNG1","Kininogen-1","KNG1_HUMAN",0.910931680281207,0.0016233766233766,"71957.37",153,153,1,186,186,1,176,176,1,TRUE,"High_vs_Control",-0.196836858867711,0.604646014449637,,,"constant_detection","constant_detection",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P01111","NRAS","GTPase NRas","RASN_HUMAN",0.68953923100192,0.0030581039755351,"21229.16",150,153,0.980392156862745,185,186,0.994623655913978,173,176,0.982954545454545,TRUE,"High_vs_Control",-0.13514141646818,0.575654845526466,0.143523837529796,1,"ok","ok",0.00256238859180036,FALSE,FALSE,"Neither",TRUE,"tested"
"P01116","KRAS","GTPase KRas","RASK_HUMAN",0.760964649038256,0.0040983606557377,"21655.82",129,153,0.843137254901961,147,186,0.790322580645161,139,176,0.789772727272727,TRUE,"High_vs_Control",-0.0693752943503227,0.858121294806919,-0.3457317736937,0.954005086878882,"ok","ok",-0.0533645276292335,FALSE,FALSE,"Neither",TRUE,"tested"
"P01130","LDLR","Low-density lipoprotein receptor","LDLR_HUMAN",0.680371738876387,0.0073810825587752,"95376.02",102,153,0.666666666666667,125,186,0.672043010752688,116,176,0.659090909090909,TRUE,"High_vs_Control",,,-0.0198414683019685,1,"ok","ok",-0.00757575757575757,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
