"PG.ProteinGroups","PG.Genes","PG.ProteinDescriptions","PG.ProteinNames","PG.CV","PG.Qvalue","PG.MolecularWeight","Control_detected_n","Control_total_n","Control_detection_rate","Short_detected_n","Short_total_n","Short_detection_rate","Long_detected_n","Long_total_n","Long_detection_rate","In_detection_analysis_universe","Contrast","Abundance_log2FC","Abundance_FDR","Detection_logOR","Detection_FDR","Detection_model_status","Detection_analysis_status","Detection_rate_difference","Abundance_evidence","Detection_evidence","Evidence","Plotted_jointly","Abundance_status","Rank","Detection_status"
"P35637","FUS","RNA-binding protein FUS","FUS_HUMAN",1.33198514841624,0.0040983606557377,"53425.83",112,153,0.73202614379085,126,186,0.67741935483871,106,176,0.602272727272727,TRUE,"Low_vs_Control",,,-0.229016487052016,1,"ok","ok",-0.05460678895214,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",72,"Not significant"
"P61421","ATP6V0D1","V-type proton ATPase subunit d 1","VA0D1_HUMAN",0.95994224448848,0.0072727272727272,"40329.09",106,153,0.69281045751634,119,186,0.639784946236559,115,176,0.653409090909091,TRUE,"Low_vs_Control",,,-0.316381576255403,1,"ok","ok",-0.0530255112797807,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",73,"Not significant"
"Q9H223","EHD4","EH domain-containing protein 4","EHD4_HUMAN",3.16495222091035,0.0073810825587752,"61175.13",92,153,0.601307189542484,102,186,0.548387096774194,97,176,0.551136363636364,TRUE,"Low_vs_Control",,,-0.25926909722869,1,"ok","ok",-0.0529200927682901,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",74,"Not significant"
"Q92616","GCN1","Stalled ribosome sensor GCN1","GCN1_HUMAN",1.19418401939148,0.0073810825587752,"292710.14",109,153,0.712418300653595,123,186,0.661290322580645,113,176,0.642045454545455,TRUE,"Low_vs_Control",,,-0.0798779041649776,1,"ok","ok",-0.0511279780729497,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",75,"Not significant"
"P06748","NPM1","Nucleophosmin","NPM_HUMAN",2.11566713073764,0.0072727272727272,"32575.02",95,153,0.620915032679739,106,186,0.56989247311828,96,176,0.545454545454545,TRUE,"Low_vs_Control",,,-0.146540276773458,1,"ok","ok",-0.051022559561459,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",76,"Not significant"
"P15170","GSPT1","Eukaryotic peptide chain release factor GTP-binding subunit ERF3A","ERF3A_HUMAN",1.37659568256231,0.0072727272727272,"55755.91",95,153,0.620915032679739,106,186,0.56989247311828,95,176,0.539772727272727,TRUE,"Low_vs_Control",,,-0.263859820583914,1,"ok","ok",-0.051022559561459,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",77,"Not significant"
"Q9NPA0","EMC7","Endoplasmic reticulum membrane protein complex subunit 7","EMC7_HUMAN",0.542277859030562,0.0072727272727272,"26470.58",95,153,0.620915032679739,106,186,0.56989247311828,87,176,0.494318181818182,TRUE,"Low_vs_Control",,,0.0887456578713798,1,"ok","ok",-0.051022559561459,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",78,"Not significant"
"P18433","PTPRA","Receptor-type tyrosine-protein phosphatase alpha","PTPRA_HUMAN",1.30273150008207,0.0073810825587752,"90719.05",112,153,0.73202614379085,127,186,0.682795698924731,116,176,0.659090909090909,TRUE,"Low_vs_Control",,,-0.370512981211901,1,"ok","ok",-0.0492304448661185,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",79,"Not significant"
"P01599","IGKV1-17","Immunoglobulin kappa variable 1-17","KV117_HUMAN",1.16639854290043,0.0016233766233766,"12778.52",107,153,0.699346405228758,121,186,0.650537634408602,121,176,0.6875,TRUE,"Low_vs_Control",,,-0.128151061181179,1,"ok","ok",-0.048808770820156,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",80,"Not significant"
"P29692","EEF1D","Elongation factor 1-delta","EF1D_HUMAN",1.35115473651512,0.0072727272727272,"31121.83",116,153,0.758169934640523,132,186,0.709677419354839,120,176,0.681818181818182,TRUE,"Low_vs_Control",,,-0.275224536763328,1,"ok","ok",-0.0484925152856841,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",81,"Not significant"
"Q13884","SNTB1","Beta-1-syntrophin","SNTB1_HUMAN",1.26375219575212,0.0072727272727272,"58061.09",102,153,0.666666666666667,115,186,0.618279569892473,108,176,0.613636363636364,TRUE,"Low_vs_Control",,,-0.143804482550506,1,"ok","ok",-0.0483870967741935,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",82,"Not significant"
"Q08209","PPP3CA","Protein phosphatase 3 catalytic subunit alpha","PP2BA_HUMAN",1.01823289551316,0.0040983606557377,"58687.84",105,153,0.686274509803922,119,186,0.639784946236559,104,176,0.590909090909091,TRUE,"Low_vs_Control",,,-0.245236094855206,1,"ok","ok",-0.0464895635673624,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",83,"Not significant"
"Q86XI8","ZSWIM9","Uncharacterized protein ZSWIM9","ZSWM9_HUMAN",1.10093082998517,0.0040983606557377,"70072.97",105,153,0.686274509803922,119,186,0.639784946236559,116,176,0.659090909090909,TRUE,"Low_vs_Control",,,-0.29204325865559,1,"ok","ok",-0.0464895635673624,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",84,"Not significant"
"Q9NYL9","TMOD3","Tropomodulin-3","TMOD3_HUMAN",1.19953541654567,0.0016233766233766,"39594.77",114,153,0.745098039215686,130,186,0.698924731182796,118,176,0.670454545454545,TRUE,"Low_vs_Control",,,-0.289114423641678,1,"ok","ok",-0.0461733080328905,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",85,"Not significant"
"P98172","EFNB1","Ephrin-B1","EFNB1_HUMAN",0.903237514755251,0.0073810825587752,"38006.59",113,153,0.738562091503268,129,186,0.693548387096774,113,176,0.642045454545455,TRUE,"Low_vs_Control",,,-0.205912726332612,1,"ok","ok",-0.0450137044064938,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",86,"Not significant"
"Q5VVQ6","YOD1","Ubiquitin thioesterase OTU1","OTU1_HUMAN",0.838665065164832,0.0073810825587752,"38322.39",112,153,0.73202614379085,128,186,0.688172043010753,106,176,0.602272727272727,TRUE,"Low_vs_Control",,,-0.28951479154136,1,"ok","ok",-0.0438541007800969,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",87,"Not significant"
"P55036","PSMD4","26S proteasome non-ATPase regulatory subunit 4","PSMD4_HUMAN",0.801008066558577,0.0016233766233766,"40736.65",98,153,0.640522875816993,111,186,0.596774193548387,108,176,0.613636363636364,TRUE,"Low_vs_Control",,,-0.152590967396049,1,"ok","ok",-0.0437486822686063,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",88,"Not significant"
"Q9UIA9","XPO7","Exportin-7","XPO7_HUMAN",0.812141321005889,0.0016233766233766,"123907.38",98,153,0.640522875816993,111,186,0.596774193548387,99,176,0.5625,TRUE,"Low_vs_Control",,,-0.240536115634965,1,"ok","ok",-0.0437486822686063,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",89,"Not significant"
"P35900","KRT20","Keratin, type I cytoskeletal 20","K1C20_HUMAN",0.902743504238733,0.0073810825587752,"48486.61",102,153,0.666666666666667,116,186,0.623655913978495,115,176,0.653409090909091,TRUE,"Low_vs_Control",,,-0.298951655241103,1,"ok","ok",-0.043010752688172,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",90,"Not significant"
"Q01130","SRSF2","Serine/arginine-rich splicing factor 2","SRSF2_HUMAN",0.725823564044494,0.0073810825587752,"25476.35",102,153,0.666666666666667,116,186,0.623655913978495,107,176,0.607954545454545,TRUE,"Low_vs_Control",,,-0.161215274876889,1,"ok","ok",-0.043010752688172,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",91,"Not significant"
"Q9UIB8","CD84","SLAM family member 5","SLAF5_HUMAN",1.24195309349782,0.006765899864682,"38782.1",111,153,0.725490196078431,127,186,0.682795698924731,123,176,0.698863636363636,TRUE,"Low_vs_Control",,,-0.226595054619528,1,"ok","ok",-0.0426944971537002,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",92,"Not significant"
"P61960","UFM1","Ubiquitin-fold modifier 1","UFM1_HUMAN",0.835698471568474,0.0073810825587752,"9117.58",101,153,0.660130718954248,115,186,0.618279569892473,101,176,0.573863636363636,TRUE,"Low_vs_Control",,,-0.242435510099272,1,"ok","ok",-0.0418511490617752,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",93,"Not significant"
"Q9HB40","SCPEP1","Retinoid-inducible serine carboxypeptidase","RISC_HUMAN",0.734327841570344,0.0072727272727272,"50830.68",110,153,0.718954248366013,126,186,0.67741935483871,113,176,0.642045454545455,TRUE,"Low_vs_Control",,,-0.0861563031364509,1,"ok","ok",-0.0415348935273034,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",94,"Not significant"
"O75608","LYPLA1","Acyl-protein thioesterase 1","LYPA1_HUMAN",1.77052790056969,0.0073810825587752,"24669.57",96,153,0.627450980392157,109,186,0.586021505376344,93,176,0.528409090909091,TRUE,"Low_vs_Control",,,-0.074880295307635,1,"ok","ok",-0.0414294750158127,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",95,"Not significant"
"Q5QJE6","DNTTIP2","Deoxynucleotidyltransferase terminal-interacting protein 2","TDIF2_HUMAN",0.933242912906717,0.0073810825587752,"84469.04",96,153,0.627450980392157,109,186,0.586021505376344,98,176,0.556818181818182,TRUE,"Low_vs_Control",,,-0.130753129771519,1,"ok","ok",-0.0414294750158127,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",96,"Not significant"
"Q15257","PTPA","Serine/threonine-protein phosphatase 2A activator","PTPA_HUMAN",1.10258986194098,0.0072727272727272,"40667.54",95,153,0.620915032679739,108,186,0.580645161290323,106,176,0.602272727272727,TRUE,"Low_vs_Control",,,-0.299397819108479,1,"ok","ok",-0.040269871389416,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",97,"Not significant"
"Q9HC38","GLOD4","Glyoxalase domain-containing protein 4","GLOD4_HUMAN",1.1585352269625,0.0072727272727272,"34793.45",103,153,0.673202614379085,118,186,0.634408602150538,118,176,0.670454545454545,TRUE,"Low_vs_Control",,,-0.148836254176097,1,"ok","ok",-0.0387940122285474,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",98,"Not significant"
"O76003","GLRX3","Glutaredoxin-3","GLRX3_HUMAN",0.934285809789555,0.0040983606557377,"37432.03",111,153,0.725490196078431,128,186,0.688172043010753,114,176,0.647727272727273,TRUE,"Low_vs_Control",,,-0.27840034708249,1,"ok","ok",-0.0373181530676786,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",99,"Not significant"
"Q16629","SRSF7","Serine/arginine-rich splicing factor 7","SRSF7_HUMAN",0.743809381338688,0.0072727272727272,"27366.53",115,153,0.751633986928105,133,186,0.71505376344086,115,176,0.653409090909091,TRUE,"Low_vs_Control",,,-0.105623124309995,1,"ok","ok",-0.0365802234872443,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",100,"Not significant"
"Q05315","CLC","Galectin-10","LEG10_HUMAN",1.21518242519667,0.0073810825587752,"16452.85",110,153,0.718954248366013,127,186,0.682795698924731,125,176,0.710227272727273,TRUE,"Low_vs_Control",,,0.00304791720863878,1,"ok","ok",-0.0361585494412819,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",101,"Not significant"
"Q9Y2A7","NCKAP1","Nck-associated protein 1","NCKP1_HUMAN",1.63368322952208,0.0040983606557377,"128789.98",96,153,0.627450980392157,110,186,0.591397849462366,108,176,0.613636363636364,TRUE,"Low_vs_Control",,,-0.215944430950582,1,"ok","ok",-0.0360531309297912,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",102,"Not significant"
"P00441","SOD1","Superoxide dismutase [Cu-Zn]","SODC_HUMAN",1.0308515810917,0.0072727272727272,"15935.74",119,153,0.777777777777778,138,186,0.741935483870968,123,176,0.698863636363636,TRUE,"Low_vs_Control",,,-0.161153172308637,1,"ok","ok",-0.03584229390681,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",103,"Not significant"
"Q8WVM8","SCFD1","Sec1 family domain-containing protein 1","SCFD1_HUMAN",4.60720463604014,0.0072727272727272,"72379.85",105,153,0.686274509803922,121,186,0.650537634408602,117,176,0.664772727272727,TRUE,"Low_vs_Control",,,-0.188847716079153,1,"ok","ok",-0.0357368753953194,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",104,"Not significant"
"Q9UI42","CPA4","Carboxypeptidase A4","CBPA4_HUMAN",1.04714370332685,0.0073810825587752,"47351.31",109,153,0.712418300653595,126,186,0.67741935483871,118,176,0.670454545454545,TRUE,"Low_vs_Control",,,0.0264281260543896,1,"ok","ok",-0.0349989458148852,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",105,"Not significant"
"P08397","HMBS","Porphobilinogen deaminase","HEM3_HUMAN",2.74246080306664,0.0073810825587752,"39330.06",95,153,0.620915032679739,109,186,0.586021505376344,101,176,0.573863636363636,TRUE,"Low_vs_Control",,,-0.321736020944429,1,"ok","ok",-0.0348935273033945,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",106,"Not significant"
"Q96FE7","PIK3IP1","Phosphoinositide-3-kinase-interacting protein 1","P3IP1_HUMAN",0.513135251710186,0.0073810825587752,"28248",95,153,0.620915032679739,109,186,0.586021505376344,92,176,0.522727272727273,TRUE,"Low_vs_Control",,,-0.125407253874401,1,"ok","ok",-0.0348935273033945,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",107,"Not significant"
"Q99685","MGLL","Monoglyceride lipase","MGLL_HUMAN",1.94556757252319,0.0073810825587752,"33261.41",90,153,0.588235294117647,103,186,0.553763440860215,106,176,0.602272727272727,TRUE,"Low_vs_Control",,,-0.241240740090819,1,"ok","ok",-0.0344718532574321,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",108,"Not significant"
"P56537","EIF6","Eukaryotic translation initiation factor 6","IF6_HUMAN",2.50086130627769,0.0073810825587752,"26599.07",94,153,0.61437908496732,108,186,0.580645161290323,105,176,0.596590909090909,TRUE,"Low_vs_Control",,,-0.0472477690685348,1,"ok","ok",-0.0337339236769977,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",109,"Not significant"
"Q70J99","UNC13D","Protein unc-13 homolog D","UN13D_HUMAN",1.89136057192233,0.0040983606557377,"123281.9",106,153,0.69281045751634,123,186,0.661290322580645,114,176,0.647727272727273,TRUE,"Low_vs_Control",,,-0.23639991481816,1,"ok","ok",-0.0315201349356947,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",110,"Not significant"
"Q99747","NAPG","Gamma-soluble NSF attachment protein","SNAG_HUMAN",1.10396902622664,0.006765899864682,"34746.29",106,153,0.69281045751634,123,186,0.661290322580645,99,176,0.5625,TRUE,"Low_vs_Control",,,-0.210019807468312,1,"ok","ok",-0.0315201349356947,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",111,"Not significant"
"P23396","RPS3","Small ribosomal subunit protein uS3","RS3_HUMAN",1.62885910364102,0.0072727272727272,"26688.31",115,153,0.751633986928105,134,186,0.720430107526882,114,176,0.647727272727273,TRUE,"Low_vs_Control",,,-0.158188141560882,1,"ok","ok",-0.0312038794012228,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",112,"Not significant"
"P31150","GDI1","Rab GDP dissociation inhibitor alpha","GDIA_HUMAN",1.44451652977044,0.006765899864682,"50582.72",108,153,0.705882352941177,126,186,0.67741935483871,118,176,0.670454545454545,TRUE,"Low_vs_Control",,,-0.206468329464476,1,"ok","ok",-0.0284629981024669,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",113,"Not significant"
"Q9BS40","LXN","Latexin","LXN_HUMAN",0.871346705973449,0.0073810825587752,"25750.18",108,153,0.705882352941177,126,186,0.67741935483871,116,176,0.659090909090909,TRUE,"Low_vs_Control",,,-0.218705303763175,1,"ok","ok",-0.0284629981024669,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",114,"Not significant"
"Q9Y2Y8","PRG3","Proteoglycan 3","PRG3_HUMAN",1.33890424690878,0.0073810825587752,"25405.52",108,153,0.705882352941177,126,186,0.67741935483871,105,176,0.596590909090909,TRUE,"Low_vs_Control",,,-0.0246061949077864,1,"ok","ok",-0.0284629981024669,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",115,"Not significant"
"O75390","CS","Citrate synthase, mitochondrial","CISY_HUMAN",2.18307481917989,0.0016233766233766,"51712.43",94,153,0.61437908496732,109,186,0.586021505376344,106,176,0.602272727272727,TRUE,"Low_vs_Control",,,-0.220521844194544,1,"ok","ok",-0.0283575795909762,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",116,"Not significant"
"Q49MG5","MAP9","Microtubule-associated protein 9","MAP9_HUMAN",0.979047756538234,0.0073810825587752,"74233.92",98,153,0.640522875816993,114,186,0.612903225806452,99,176,0.5625,TRUE,"Low_vs_Control",,,-0.308432939826437,1,"ok","ok",-0.0276196500105418,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",117,"Not significant"
"O43665","RGS10","Regulator of G-protein signaling 10","RGS10_HUMAN",1.34750427023531,0.0072727272727272,"21209.92",93,153,0.607843137254902,108,186,0.580645161290323,93,176,0.528409090909091,TRUE,"Low_vs_Control",,,-0.155198361386125,1,"ok","ok",-0.0271979759645793,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",118,"Not significant"
"Q13586","STIM1","Stromal interaction molecule 1","STIM1_HUMAN",1.54686093327072,0.0016233766233766,"77423.38",111,153,0.725490196078431,130,186,0.698924731182796,117,176,0.664772727272727,TRUE,"Low_vs_Control",,,-0.225911063394842,1,"ok","ok",-0.0265654648956356,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",119,"Not significant"
"O00233","PSMD9","26S proteasome non-ATPase regulatory subunit 9","PSMD9_HUMAN",0.875342235609883,0.0016233766233766,"24681.81",120,153,0.784313725490196,141,186,0.758064516129032,120,176,0.681818181818182,TRUE,"Low_vs_Control",,,-0.195526802912871,1,"ok","ok",-0.0262492093611638,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",120,"Not significant"
"O43149","ZZEF1","Zinc finger ZZ-type and EF-hand domain-containing protein 1","ZZEF1_HUMAN",1.03837216489592,0.0073810825587752,"331075.3",92,153,0.601307189542484,107,186,0.575268817204301,91,176,0.517045454545455,TRUE,"Low_vs_Control",,,-0.0683113605564854,1,"ok","ok",-0.0260383723381825,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",121,"Not significant"
"Q16531","DDB1","DNA damage-binding protein 1","DDB1_HUMAN",0.952812632019918,0.0073810825587752,"126967.9",109,153,0.712418300653595,128,186,0.688172043010753,118,176,0.670454545454545,TRUE,"Low_vs_Control",,,-0.138644247180289,1,"ok","ok",-0.0242462576428421,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",122,"Not significant"
"P23276","KEL","Kell blood group glycoprotein","KELL_HUMAN",0.584892775834504,0.0072727272727272,"82823.85",103,153,0.673202614379085,121,186,0.650537634408602,106,176,0.602272727272727,TRUE,"Low_vs_Control",,,-0.181076665211475,1,"ok","ok",-0.0226649799704829,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",123,"Not significant"
"Q53RT3","ASPRV1","Retroviral-like aspartic protease 1","APRV1_HUMAN",2.3482094047357,0.0016233766233766,"36991.15",116,153,0.758169934640523,137,186,0.736559139784946,116,176,0.659090909090909,TRUE,"Low_vs_Control",,,0.0557542939699922,1,"ok","ok",-0.0216107948555766,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",124,"Not significant"
"P15880","RPS2","Small ribosomal subunit protein uS5","RS2_HUMAN",1.40667600259842,0.0058910162002945,"31324.42",102,153,0.666666666666667,120,186,0.645161290322581,110,176,0.625,TRUE,"Low_vs_Control",,,-0.151143954368954,1,"ok","ok",-0.021505376344086,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",125,"Not significant"
"Q12884","FAP","Prolyl endopeptidase FAP","SEPR_HUMAN",0.503922297331627,0.0073810825587752,"87712.55",97,153,0.633986928104575,114,186,0.612903225806452,108,176,0.613636363636364,TRUE,"Low_vs_Control",,,0.0731083271923762,1,"ok","ok",-0.0210837022981235,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",126,"Not significant"
"Q92526","CCT6B","Probable T-complex protein 1 subunit zeta-2","TCPW_HUMAN",0.913619083660793,0.0073810825587752,"57821.42",110,153,0.718954248366013,130,186,0.698924731182796,122,176,0.693181818181818,TRUE,"Low_vs_Control",,,-0.139849272729134,1,"ok","ok",-0.0200295171832173,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",127,"Not significant"
"Q9P2T1","GMPR2","GMP reductase 2","GMPR2_HUMAN",0.762287358641207,0.0073810825587752,"37874.38",114,153,0.745098039215686,135,186,0.725806451612903,113,176,0.642045454545455,TRUE,"Low_vs_Control",,,-0.0714131601252261,1,"ok","ok",-0.019291587602783,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",128,"Not significant"
"Q9UNF0","PACSIN2","Protein kinase C and casein kinase substrate in neurons protein 2","PACN2_HUMAN",1.25912296620854,0.0073810825587752,"55738.63",100,153,0.65359477124183,118,186,0.634408602150538,114,176,0.647727272727273,TRUE,"Low_vs_Control",,,-0.0603928380412641,1,"ok","ok",-0.0191861690912924,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",129,"Not significant"
"P51991","HNRNPA3","Heterogeneous nuclear ribonucleoprotein A3","ROA3_HUMAN",1.53275503009577,0.0073810825587752,"39594.94",109,153,0.712418300653595,129,186,0.693548387096774,119,176,0.676136363636364,TRUE,"Low_vs_Control",,,-0.0611360699902551,1,"ok","ok",-0.0188699135568206,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",130,"Not significant"
"P51460","INSL3","Insulin-like 3","INSL3_HUMAN",0.830166123222991,0.0073810825587752,"14501.82",99,153,0.647058823529412,117,186,0.629032258064516,107,176,0.607954545454545,TRUE,"Low_vs_Control",,,0.0738906262215224,1,"ok","ok",-0.0180265654648957,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",131,"Not significant"
"Q7RTR0","NLRP9","NACHT, LRR and PYD domains-containing protein 9","NLRP9_HUMAN",0.734521665301664,0.0073810825587752,"113312.18",94,153,0.61437908496732,111,186,0.596774193548387,101,176,0.573863636363636,TRUE,"Low_vs_Control",,,-0.0208107557152563,1,"ok","ok",-0.0176048914189332,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",132,"Not significant"
"P06737","PYGL","Glycogen phosphorylase, liver form","PYGL_HUMAN",3.42983478298224,0.0072727272727272,"97148.6",98,153,0.640522875816993,116,186,0.623655913978495,113,176,0.642045454545455,TRUE,"Low_vs_Control",,,-0.10568987761613,1,"ok","ok",-0.0168669618384988,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",133,"Not significant"
"P40200","CD96","T-cell surface protein tactile","TACT_HUMAN",1.28690708008538,0.0072727272727272,"65633.55",98,153,0.640522875816993,116,186,0.623655913978495,106,176,0.602272727272727,TRUE,"Low_vs_Control",,,-0.0692282405048576,1,"ok","ok",-0.0168669618384988,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",134,"Not significant"
"Q13045","FLII","Protein flightless-1 homolog","FLII_HUMAN",1.55759547291557,0.0040983606557377,"144751.14",93,153,0.607843137254902,110,186,0.591397849462366,106,176,0.602272727272727,TRUE,"Low_vs_Control",,,-0.0899061939451095,1,"ok","ok",-0.0164452877925363,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",135,"Not significant"
"Q96FN4","CPNE2","Copine-2","CPNE2_HUMAN",0.89735839589692,0.0073810825587752,"61189.84",93,153,0.607843137254902,110,186,0.591397849462366,99,176,0.5625,TRUE,"Low_vs_Control",,,-0.130856716048229,1,"ok","ok",-0.0164452877925363,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",136,"Not significant"
"Q9H8W4","PLEKHF2","Pleckstrin homology domain-containing family F member 2","PKHF2_HUMAN",0.905267901581479,0.0072727272727272,"27797.77",93,153,0.607843137254902,110,186,0.591397849462366,103,176,0.585227272727273,TRUE,"Low_vs_Control",,,-0.027682018241317,1,"ok","ok",-0.0164452877925363,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",137,"Not significant"
"Q9NR31","SAR1A","Small COPII coat GTPase SAR1A","SAR1A_HUMAN",1.63998880757682,0.0073810825587752,"22366.8",93,153,0.607843137254902,110,186,0.591397849462366,81,176,0.460227272727273,TRUE,"Low_vs_Control",,,-0.183507156168523,1,"ok","ok",-0.0164452877925363,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",138,"Not significant"
"P62424","RPL7A","Large ribosomal subunit protein eL8","RL7A_HUMAN",1.02746165412971,0.0072727272727272,"29995.62",111,153,0.725490196078431,132,186,0.709677419354839,107,176,0.607954545454545,TRUE,"Low_vs_Control",,,-0.0600719670031863,1,"ok","ok",-0.0158127767235926,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",139,"Not significant"
"Q5JSH3","WDR44","WD repeat-containing protein 44","WDR44_HUMAN",1.59468224141471,0.006765899864682,"101366.36",96,153,0.627450980392157,114,186,0.612903225806452,109,176,0.619318181818182,TRUE,"Low_vs_Control",,,-0.0560186786070252,1,"ok","ok",-0.0145477545857052,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",140,"Not significant"
"Q709C8","VPS13C","Intermembrane lipid transfer protein VPS13C","VP13C_HUMAN",1.46708253549171,0.0058910162002945,"422390.09",100,153,0.65359477124183,119,186,0.639784946236559,118,176,0.670454545454545,TRUE,"Low_vs_Control",,,-0.0847195888001898,1,"ok","ok",-0.0138098250052709,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",141,"Not significant"
"Q9NS71","GKN1","Gastrokine-1","GKN1_HUMAN",0.681746834049165,0.0072727272727272,"20331",100,153,0.65359477124183,119,186,0.639784946236559,110,176,0.625,TRUE,"Low_vs_Control",,,-0.0563215840524519,1,"ok","ok",-0.0138098250052709,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",142,"Not significant"
"Q96BY6","DOCK10","Dedicator of cytokinesis protein 10","DOC10_HUMAN",0.733086194508979,0.0073810825587752,"249530.92",108,153,0.705882352941177,129,186,0.693548387096774,124,176,0.704545454545455,TRUE,"Low_vs_Control",,,-0.0173411197604573,1,"ok","ok",-0.0123339658444023,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",143,"Not significant"
"P13804","ETFA","Electron transfer flavoprotein subunit alpha, mitochondrial","ETFA_HUMAN",1.47342589146345,0.0072727272727272,"35079.57",94,153,0.61437908496732,112,186,0.602150537634409,107,176,0.607954545454545,TRUE,"Low_vs_Control",,,-0.225889374089088,1,"ok","ok",-0.0122285473329117,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",144,"Not significant"
